Date-time;Type;Metadato grafico storico;SER006 - Colle - Misura livello vasca sinistra (m);SER006 - Colle - Misura livello vasca destra (m);SER006 - Colle - Portata acqua uscita serbatoio (l/s)
2025/03/11 13:05:00;S;;;;0,1
2025/03/11 13:10:00;S;;;;0,3
2025/03/11 13:15:00;P;;4,35;4,36;0,2
2025/03/11 13:30:00;P;;4,35;4,35;0,1
2025/03/11 13:40:00;A;;;;0,5
2025/03/11 13:45:00;A;;4,35;4,35;0,2
2025/03/11 13:45:01;P;;;;0,2
2025/03/11 14:00:00;P;;4,34;4,34;0,1
2025/03/11 14:15:00;P;;4,34;4,34;0,3
2025/03/11 14:15:01;P;;;;0,3
2025/03/11 14:20:00;S;;;;0,1
2025/03/11 14:30:00;P;;4,33;4,33;0,3
2025/03/11 14:30:01;P;;;;0,3
2025/03/11 14:45:00;P;;4,33;4,33;0,1
2025/03/11 14:45:01;P;;;;0,1
2025/03/11 15:00:00;P;;4,32;4,32;0,2
2025/03/11 15:15:00;P;;4,32;4,32;0,3
2025/03/11 15:20:00;S;;;;0,1
2025/03/11 15:25:00;S;;;;0,3
2025/03/11 15:30:00;P;;4,32;4,32;0,1
2025/03/11 15:30:01;P;;;;0,1
2025/03/11 15:35:00;A;;;;0,5
2025/03/11 15:45:00;A;;4,31;4,31;0,1
2025/03/11 15:45:01;P;;;;0,1
2025/03/11 15:55:00;A;;;;0,4
2025/03/11 16:00:00;A;;4,31;4,31;0,1
2025/03/11 16:00:01;P;;;;0,1
2025/03/11 16:15:00;P;;4,30;4,31;0,3
2025/03/11 16:15:01;P;;;;0,3
2025/03/11 16:25:00;S;;;;0,1
2025/03/11 16:30:00;P;;4,30;4,30;0,1
2025/03/11 16:45:00;P;;4,30;4,30;0,1
2025/03/11 17:00:00;P;;4,30;4,30;0,3
2025/03/11 17:00:01;P;;;;0,3
2025/03/11 17:10:00;S;;;;0,1
2025/03/11 17:15:00;P;;4,29;4,29;0,1
2025/03/11 17:20:00;S;;;;0,3
2025/03/11 17:25:00;S;;;;0,1
2025/03/11 17:30:00;P;;4,28;4,29;0,1
2025/03/11 17:35:00;S;;;;0,3
2025/03/11 17:40:00;A;;;;0,7
2025/03/11 17:45:00;A;;4,28;4,28;0,1
2025/03/11 17:45:01;P;;;;0,1
2025/03/11 17:50:00;A;;;;0,3
2025/03/11 18:00:00;P;;4,27;4,28;0,1
2025/03/11 18:00:01;P;;;;0,1
2025/03/11 18:05:00;S;;;;0,3
2025/03/11 18:15:00;P;;4,27;4,27;0,2
2025/03/11 18:30:00;P;;4,27;4,27;0,1
2025/03/11 18:45:00;A;;4,26;4,26;0,4
2025/03/11 18:45:01;P;;;;0,4
2025/03/11 18:55:00;A;;;;0,1
2025/03/11 19:00:00;P;;4,26;4,26;0,2
2025/03/11 19:15:00;P;;4,25;4,26;0,3
2025/03/11 19:20:00;S;;;;0,1
2025/03/11 19:25:00;S;;;;0,3
2025/03/11 19:30:00;A;;4,25;4,25;0,6
2025/03/11 19:30:01;P;;;;0,6
2025/03/11 19:35:00;A;;;;0,3
2025/03/11 19:40:00;S;;;;0,1
2025/03/11 19:45:00;P;;4,23;4,24;0,1
2025/03/11 20:00:00;P;;4,23;4,23;0,1
2025/03/11 20:05:00;A;;;;0,4
2025/03/11 20:15:00;A;;4,23;4,23;0,9
2025/03/11 20:15:01;P;;;;0,9
2025/03/11 20:20:00;A;;;;0,5
2025/03/11 20:25:00;A;;;;0,2
2025/03/11 20:30:00;P;;4,22;4,22;0,1
2025/03/11 20:35:00;A;;;;0,8
2025/03/11 20:40:00;A;;;;0,2
2025/03/11 20:45:00;P;;4,21;4,22;0,3
2025/03/11 20:55:00;S;;;;0,1
2025/03/11 21:00:00;A;;4,21;4,21;0,4
2025/03/11 21:00:01;P;;;;0,4
2025/03/11 21:05:00;A;;;;0,2
2025/03/11 21:15:00;P;;4,21;4,21;0,2
2025/03/11 21:30:00;P;;4,20;4,20;0,1
2025/03/11 21:45:00;P;;4,20;4,20;0,1
2025/03/11 22:00:00;P;;4,20;4,20;0,1
2025/03/11 22:15:00;P;;4,18;4,19;0,2
2025/03/11 22:30:00;P;;4,18;4,18;0,1
2025/03/11 22:45:00;P;;4,18;4,18;0,1
2025/03/11 23:00:00;A;;4,18;4,18;0,3
2025/03/11 23:00:01;P;;;;0,3
2025/03/11 23:05:00;S;;;;0,1
2025/03/11 23:15:00;P;;4,18;4,18;0,2
2025/03/11 23:30:00;P;;4,17;4,18;0,1
2025/03/11 23:45:00;P;;4,17;4,18;0,1
2025/03/12 00:00:00;P;;4,17;4,17;0,1
2025/03/12 00:15:00;P;;4,17;4,17;0,1
2025/03/12 00:30:00;P;;4,17;4,17;0,1
2025/03/12 00:45:00;P;;4,16;4,16;0,1
2025/03/12 01:00:00;P;;4,16;4,16;0,1
2025/03/12 01:15:00;P;;4,16;4,16;0,1
2025/03/12 01:30:00;P;;4,16;4,16;0,1
2025/03/12 01:40:00;A;;;;0,3
2025/03/12 01:45:00;A;;4,15;4,15;0,1
2025/03/12 01:45:01;P;;;;0,1
2025/03/12 02:00:00;P;;4,15;4,15;0,1
2025/03/12 02:15:00;P;;4,15;4,15;0,1
2025/03/12 02:30:00;P;;4,15;4,15;0,1
2025/03/12 02:45:00;P;;4,15;4,15;0,1
2025/03/12 03:00:00;P;;4,15;4,15;0,1
2025/03/12 03:15:00;P;;4,14;4,14;0,1
2025/03/12 03:30:00;P;;4,14;4,14;0,1
2025/03/12 03:45:00;P;;4,13;4,14;0,1
2025/03/12 04:00:00;P;;4,13;4,13;0,1
2025/03/12 04:15:00;P;;4,13;4,13;0,1
2025/03/12 04:30:00;P;;4,13;4,13;0,1
2025/03/12 04:45:00;P;;4,13;4,13;0,1
2025/03/12 04:55:00;S;;;;0,3
2025/03/12 05:00:00;P;;4,13;4,13;0,1
2025/03/12 05:00:01;P;;;;0,1
2025/03/12 05:15:00;P;;4,13;4,13;0,1
2025/03/12 05:25:00;A;;;;0,3
2025/03/12 05:30:00;P;;4,12;4,12;0,2
2025/03/12 05:45:00;P;;4,11;4,11;0,1
2025/03/12 06:00:00;P;;4,11;4,11;0,1
2025/03/12 06:15:00;P;;4,11;4,11;0,3
2025/03/12 06:15:01;P;;;;0,3
2025/03/12 06:25:00;S;;;;0,1
2025/03/12 06:30:00;P;;4,10;4,11;0,3
2025/03/12 06:30:01;P;;;;0,3
2025/03/12 06:45:00;P;;4,10;4,10;0,3
2025/03/12 07:00:00;P;;4,10;4,10;0,4
2025/03/12 07:15:00;A;;4,09;4,09;0,2
2025/03/12 07:15:01;P;;;;0,2
2025/03/12 07:30:00;P;;4,09;4,09;0,1
2025/03/12 07:40:00;A;;;;0,3
2025/03/12 07:45:00;P;;4,08;4,09;0,2
2025/03/12 08:00:00;P;;4,08;4,08;0,2
2025/03/12 08:15:00;P;;4,07;4,07;0,2
2025/03/12 08:20:00;A;;;;0,5
2025/03/12 08:25:00;A;;;;0,2
2025/03/12 08:30:00;P;;4,06;4,07;0,3
2025/03/12 08:40:00;S;;;;0,1
2025/03/12 08:45:00;P;;4,06;4,06;0,1
2025/03/12 08:50:00;A;;;;0,5
2025/03/12 08:55:00;A;;;;0,1
2025/03/12 09:00:00;P;;4,05;4,06;0,2
2025/03/12 09:15:00;A;;4,05;4,05;0,6
2025/03/12 09:15:01;P;;;;0,6
2025/03/12 09:25:00;A;;;;0,3
2025/03/12 09:30:00;P;;4,04;4,04;0,4
2025/03/12 09:45:00;A;;4,03;4,04;0,2
2025/03/12 09:45:01;P;;;;0,2
2025/03/12 09:55:00;A;;;;0,6
2025/03/12 10:00:00;A;;4,03;4,03;0,1
2025/03/12 10:00:01;P;;;;0,1
2025/03/12 10:05:00;A;;;;0,4
2025/03/12 10:15:00;P;;4,02;4,03;0,3
2025/03/12 10:20:00;S;;;;0,1
2025/03/12 10:25:00;A;;;;0,5
2025/03/12 10:30:00;A;;4,02;4,02;0,1
2025/03/12 10:30:01;P;;;;0,1
2025/03/12 10:40:00;S;;;;0,3
2025/03/12 10:45:00;P;;4,01;4,01;0,2
2025/03/12 11:00:00;P;;4,00;4,00;0,2
2025/03/12 11:15:00;A;;4,05;4,05;0,2
2025/03/12 11:15:01;P;;;4,05;
2025/03/12 11:27:00;A;;4,10;4,10;
2025/03/12 11:30:00;P;;4,11;4,11;0,2
2025/03/12 11:43:00;A;;4,17;4,17;
2025/03/12 11:45:00;P;;4,17;4,18;0,2
2025/03/12 11:57:00;A;;4,22;;
2025/03/12 11:58:00;A;;;4,23;
2025/03/12 12:00:00;P;;4,24;4,24;0,2
2025/03/12 12:13:00;A;;4,29;4,29;
2025/03/12 12:15:00;P;;4,30;4,30;0,2
2025/03/12 12:28:00;A;;4,35;4,35;
2025/03/12 12:30:00;A;;4,36;4,36;0,4
2025/03/12 12:30:01;P;;;;0,4
2025/03/12 12:40:00;A;;;;0,2
2025/03/12 12:45:00;P;;4,39;4,39;0,2
2025/03/12 13:00:00;P;;4,39;4,39;0,1
2025/03/12 13:15:00;A;;4,38;4,38;0,5
2025/03/12 13:15:01;P;;;;0,5
2025/03/12 13:20:00;A;;;;0,2
2025/03/12 13:30:00;P;;4,37;4,37;0,3
2025/03/12 13:45:00;P;;4,37;4,37;0,1
2025/03/12 13:45:01;P;;;;0,1
2025/03/12 14:00:00;P;;4,37;4,37;0,2
2025/03/12 14:15:00;P;;4,36;4,36;0,1
2025/03/12 14:30:00;P;;4,36;4,36;0,1
2025/03/12 14:45:00;P;;4,36;4,36;0,2
2025/03/12 15:00:00;P;;4,35;4,35;0,1
2025/03/12 15:15:00;P;;4,35;4,35;0,1
2025/03/12 15:30:00;P;;4,35;4,35;0,1
2025/03/12 15:40:00;S;;;;0,3
2025/03/12 15:45:00;P;;4,34;4,34;0,3
2025/03/12 15:50:00;S;;;;0,1
2025/03/12 16:00:00;P;;4,33;4,33;0,1
2025/03/12 16:15:00;P;;4,33;4,33;0,1
2025/03/12 16:30:00;P;;4,33;4,33;0,1
2025/03/12 16:45:00;P;;4,33;4,33;0,1
2025/03/12 17:00:00;P;;4,33;4,33;0,1
2025/03/12 17:15:00;P;;4,32;4,32;0,2
2025/03/12 17:25:00;A;;;;0,4
2025/03/12 17:30:00;P;;4,32;4,32;0,3
2025/03/12 17:45:00;P;;4,31;4,31;0,2
2025/03/12 18:00:00;P;;4,31;4,31;0,2
2025/03/12 18:15:00;P;;4,30;4,30;0,1
2025/03/12 18:30:00;P;;4,29;4,30;0,1
2025/03/12 18:45:00;P;;4,29;4,29;0,1
2025/03/12 19:00:00;P;;4,29;4,29;0,1
2025/03/12 19:15:00;P;;4,29;4,29;0,3
2025/03/12 19:15:01;P;;;;0,3
2025/03/12 19:30:00;A;;4,28;4,28;0,6
2025/03/12 19:30:01;P;;;;0,6
2025/03/12 19:35:00;A;;;;0,2
2025/03/12 19:45:00;P;;4,27;4,28;0,2
2025/03/12 19:55:00;A;;;;0,6
2025/03/12 20:00:00;A;;4,27;4,27;0,3
2025/03/12 20:00:01;P;;;;0,3
2025/03/12 20:10:00;A;;;;0,6
2025/03/12 20:15:00;P;;4,26;4,26;0,7
2025/03/12 20:20:00;A;;;;0,4
2025/03/12 20:30:00;P;;4,26;4,26;0,3
2025/03/12 20:35:00;A;;;;0,6
2025/03/12 20:45:00;P;;4,24;4,24;0,4
2025/03/12 20:50:00;A;;;;0,2
2025/03/12 20:55:00;A;;;;0,5
2025/03/12 21:00:00;A;;4,24;4,24;0,3
2025/03/12 21:05:00;S;;;;0,1
2025/03/12 21:15:00;P;;4,23;4,24;0,1
2025/03/12 21:25:00;A;;;;0,4
2025/03/12 21:30:00;P;;4,23;4,23;0,4
2025/03/12 21:35:00;A;;;;0,2
2025/03/12 21:45:00;P;;4,23;4,23;0,1
2025/03/12 21:50:00;S;;;;0,3
2025/03/12 21:55:00;S;;;;0,1
2025/03/12 22:00:00;P;;4,23;4,23;0,1
2025/03/12 22:10:00;A;;;;0,3
2025/03/12 22:15:00;P;;4,22;4,22;0,3
2025/03/12 22:20:00;S;;;;0,1
2025/03/12 22:30:00;P;;4,22;4,22;0,1
2025/03/12 22:45:00;P;;4,22;4,22;0,1
2025/03/12 23:00:00;P;;4,21;4,22;0,1
2025/03/12 23:15:00;P;;4,21;4,21;0,1
2025/03/12 23:30:00;P;;4,20;4,21;0,1
2025/03/12 23:45:00;P;;4,20;4,20;0,1
2025/03/13 00:00:00;P;;4,20;4,20;0,1
2025/03/13 00:15:00;P;;4,20;4,20;0,1
2025/03/13 00:20:00;A;;;;0,3
2025/03/13 00:25:00;A;;;;0,1
2025/03/13 00:30:00;P;;4,20;4,20;0,1
2025/03/13 00:45:00;P;;4,19;4,20;0,1
2025/03/13 01:00:00;P;;4,19;4,20;0,1
2025/03/13 01:15:00;P;;4,19;4,19;0,1
2025/03/13 01:30:00;P;;4,19;4,19;0,1
2025/03/13 01:45:00;P;;4,18;4,18;0,1
2025/03/13 02:00:00;P;;4,18;4,18;0,1
2025/03/13 02:15:00;P;;4,18;4,18;0,1
2025/03/13 02:30:00;P;;4,18;4,18;0,1
2025/03/13 02:45:00;P;;4,17;4,18;0,1
2025/03/13 03:00:00;P;;4,17;4,17;0,1
2025/03/13 03:15:00;P;;4,17;4,17;0,1
2025/03/13 03:25:00;A;;;;0,3
2025/03/13 03:30:00;A;;4,17;4,17;0,1
2025/03/13 03:30:01;P;;;;0,1
2025/03/13 03:45:00;P;;4,17;4,17;0,1
2025/03/13 04:00:00;P;;4,17;4,17;0,1
2025/03/13 04:15:00;P;;4,16;4,16;0,1
2025/03/13 04:30:00;P;;4,16;4,16;0,1
2025/03/13 04:45:00;P;;4,16;4,16;0,1
2025/03/13 05:00:00;P;;4,15;4,15;0,1
2025/03/13 05:15:00;P;;4,15;4,15;0,1
2025/03/13 05:30:00;P;;4,15;4,15;0,1
2025/03/13 05:45:00;P;;4,15;4,15;0,1
2025/03/13 06:00:00;P;;4,15;4,15;0,1
2025/03/13 06:10:00;A;;;;0,3
2025/03/13 06:15:00;P;;4,14;4,15;0,2
2025/03/13 06:30:00;P;;4,14;4,14;0,1
2025/03/13 06:45:00;P;;4,14;4,14;0,1
2025/03/13 06:55:00;A;;;;0,4
2025/03/13 07:00:00;P;;4,13;4,13;0,3
2025/03/13 07:15:00;P;;4,12;4,12;0,3
2025/03/13 07:30:00;P;;4,12;4,12;0,2
2025/03/13 07:45:00;P;;4,11;4,11;0,3
2025/03/13 07:50:00;S;;;;0,1
2025/03/13 08:00:00;P;;4,11;4,11;0,1
2025/03/13 08:15:00;P;;4,11;4,11;0,2
2025/03/13 08:30:00;P;;4,10;4,11;0,2
2025/03/13 08:45:00;P;;4,10;4,10;0,1
2025/03/13 08:55:00;S;;;;0,3
2025/03/13 09:00:00;P;;4,10;4,10;0,3
2025/03/13 09:15:00;P;;4,09;4,09;0,4
2025/03/13 09:20:00;A;;;;0,8
2025/03/13 09:25:00;A;;;;0,5
2025/03/13 09:30:00;A;;4,08;4,08;0,2
2025/03/13 09:30:01;P;;;;0,2
2025/03/13 09:40:00;A;;;;0,5
2025/03/13 09:45:00;P;;4,07;4,07;0,5
2025/03/13 09:50:00;A;;;;0,2
2025/03/13 09:55:00;A;;;;0,4
2025/03/13 10:00:00;P;;4,07;4,07;0,3
2025/03/13 10:15:00;P;;4,06;4,07;0,2
2025/03/13 10:25:00;A;;;;0,4
2025/03/13 10:30:00;A;;4,06;4,06;0,1
2025/03/13 10:30:01;P;;;;0,1
2025/03/13 10:35:00;S;;;;0,3
2025/03/13 10:40:00;S;;;;0,1
2025/03/13 10:45:00;P;;4,06;4,06;0,1
2025/03/13 10:55:00;S;;;;0,3
2025/03/13 11:00:00;P;;4,05;4,05;0,2
2025/03/13 11:15:00;P;;4,05;4,05;0,2
2025/03/13 11:30:00;P;;4,04;4,05;0,2
2025/03/13 11:45:00;P;;4,04;4,04;0,1
2025/03/13 11:50:00;S;;;;0,3
2025/03/13 11:55:00;S;;;;0,1
2025/03/13 12:00:00;P;;4,03;4,03;0,3
2025/03/13 12:00:01;P;;;;0,3
2025/03/13 12:15:00;P;;4,03;4,03;0,2
2025/03/13 12:25:00;A;;;;0,4
2025/03/13 12:30:00;A;;4,02;4,02;0,2
2025/03/13 12:30:01;P;;;;0,2
2025/03/13 12:45:00;P;;4,02;4,02;0,2
2025/03/13 13:00:00;P;;4,01;4,01;0,2
2025/03/13 13:15:00;P;;4,01;4,01;0,3
2025/03/13 13:30:00;P;;4,00;4,01;0,4
2025/03/13 13:35:00;A;;;;0,2
2025/03/13 13:40:00;A;;;;0,4
2025/03/13 13:45:00;P;;4,03;4,04;0,5
2025/03/13 13:58:00;A;;4,09;4,09;
2025/03/13 14:00:00;A;;4,10;4,10;0,2
2025/03/13 14:00:01;P;;;;0,2
2025/03/13 14:05:00;A;;;;0,5
2025/03/13 14:10:00;A;;;;0,1
2025/03/13 14:13:00;A;;4,15;4,15;
2025/03/13 14:15:00;P;;4,16;4,16;0,2
2025/03/13 14:30:00;P;;4,20;4,20;0,1
2025/03/13 14:40:00;S;;;;0,3
2025/03/13 14:43:00;A;;4,25;4,26;
2025/03/13 14:45:00;P;;4,26;4,26;0,2
2025/03/13 14:58:00;A;;4,31;;
2025/03/13 14:59:00;A;;;4,32;
2025/03/13 15:00:00;P;;4,32;4,32;0,1
2025/03/13 15:13:00;A;;4,37;4,38;
2025/03/13 15:15:00;P;;4,38;4,38;0,1
2025/03/13 15:30:00;P;;4,39;4,39;0,1
2025/03/13 15:40:00;A;;;;0,5
2025/03/13 15:45:00;A;;4,39;4,39;0,2
2025/03/13 15:45:01;P;;;;0,2
2025/03/13 16:00:00;P;;4,38;4,39;0,1
2025/03/13 16:05:00;S;;;;0,3
2025/03/13 16:15:00;P;;4,38;4,38;0,2
2025/03/13 16:30:00;P;;4,38;4,38;0,2
2025/03/13 16:45:00;P;;4,37;4,37;0,1
2025/03/13 17:00:00;P;;4,36;4,36;0,2
2025/03/13 17:15:00;A;;4,36;4,36;0,4
2025/03/13 17:15:01;P;;;;0,4
2025/03/13 17:30:00;P;;4,36;4,36;0,3
2025/03/13 17:40:00;A;;;;0,8
2025/03/13 17:45:00;A;;4,35;4,35;0,4
2025/03/13 17:45:01;P;;;;0,4
2025/03/13 17:50:00;A;;;;0,1
2025/03/13 18:00:00;P;;4,34;4,35;0,2
2025/03/13 18:15:00;P;;4,34;4,34;0,1
2025/03/13 18:20:00;A;;;;0,4
2025/03/13 18:25:00;A;;;;0,1
2025/03/13 18:30:00;P;;4,34;4,34;0,1
2025/03/13 18:45:00;P;;4,34;4,34;0,3
2025/03/13 18:45:01;P;;;;0,3
2025/03/13 18:55:00;S;;;;0,1
2025/03/13 19:00:00;P;;4,33;4,33;0,3
2025/03/13 19:00:01;P;;;;0,3
2025/03/13 19:15:00;P;;4,33;4,33;0,2
2025/03/13 19:30:00;A;;4,32;4,32;0,8
2025/03/13 19:30:01;P;;;;0,8
2025/03/13 19:40:00;A;;;;0,4
2025/03/13 19:45:00;A;;4,31;4,31;0,2
2025/03/13 19:45:01;P;;;;0,2
2025/03/13 20:00:00;P;;4,30;4,31;0,1
2025/03/13 20:10:00;A;;;;0,6
2025/03/13 20:15:00;A;;4,30;4,30;0,2
2025/03/13 20:15:01;P;;;;0,2
2025/03/13 20:30:00;P;;4,30;4,30;0,3
2025/03/13 20:45:00;P;;4,29;4,29;0,2
2025/03/13 20:50:00;A;;;;0,4
2025/03/13 20:55:00;A;;;;0,2
2025/03/13 21:00:00;P;;4,29;4,29;0,1
2025/03/13 21:15:00;P;;4,29;4,29;0,1
2025/03/13 21:30:00;P;;4,28;4,28;0,1
2025/03/13 21:45:00;P;;4,28;4,28;0,1
2025/03/13 22:00:00;P;;4,27;4,27;0,1
2025/03/13 22:15:00;P;;4,27;4,27;0,1
2025/03/13 22:30:00;P;;4,27;4,27;0,1
2025/03/13 22:45:00;P;;4,27;4,27;0,1
2025/03/13 23:00:00;P;;4,26;4,27;0,1
2025/03/13 23:15:00;P;;4,26;4,26;0,1
2025/03/13 23:30:00;P;;4,26;4,26;0,1
2025/03/13 23:45:00;P;;4,26;4,26;0,1
2025/03/14 00:00:00;P;;4,26;4,26;0,1
2025/03/14 00:15:00;P;;4,25;4,26;0,1
2025/03/14 00:30:00;P;;4,25;4,25;0,1
2025/03/14 00:45:00;P;;4,24;4,25;0,1
2025/03/14 01:00:00;P;;4,24;4,24;0,1
2025/03/14 01:15:00;P;;4,24;4,24;0,1
2025/03/14 01:30:00;P;;4,24;4,24;0,1
2025/03/14 01:45:00;P;;4,24;4,24;0,1
2025/03/14 02:00:00;P;;4,24;4,24;0,1
2025/03/14 02:15:00;P;;4,23;4,24;0,1
2025/03/14 02:30:00;P;;4,23;4,24;0,1
2025/03/14 02:45:00;P;;4,23;4,23;0,1
2025/03/14 03:00:00;P;;4,22;4,23;0,1
2025/03/14 03:15:00;P;;4,22;4,22;0,1
2025/03/14 03:30:00;P;;4,22;4,22;0,1
2025/03/14 03:45:00;P;;4,22;4,22;0,1
2025/03/14 04:00:00;P;;4,22;4,22;0,1
2025/03/14 04:15:00;P;;4,22;4,22;0,1
2025/03/14 04:30:00;P;;4,21;4,22;0,1
2025/03/14 04:45:00;P;;4,21;4,22;0,1
2025/03/14 05:00:00;P;;4,21;4,21;0,1
2025/03/14 05:15:00;P;;4,21;4,21;0,1
2025/03/14 05:30:00;P;;4,20;4,20;0,1
2025/03/14 05:45:00;P;;4,20;4,20;0,1
2025/03/14 06:00:00;P;;4,20;4,20;0,2
2025/03/14 06:10:00;A;;;;0,5
2025/03/14 06:15:00;P;;4,19;4,20;0,5
2025/03/14 06:20:00;A;;;;0,1
2025/03/14 06:25:00;A;;;;0,3
2025/03/14 06:30:00;P;;4,19;4,19;0,3
2025/03/14 06:35:00;S;;;;0,1
2025/03/14 06:40:00;S;;;;0,3
2025/03/14 06:45:00;P;;4,19;4,19;0,4
2025/03/14 06:50:00;A;;;;0,1
2025/03/14 07:00:00;P;;4,18;4,18;0,2
2025/03/14 07:15:00;P;;4,18;4,18;0,1
2025/03/14 07:30:00;P;;4,17;4,18;0,2
2025/03/14 07:45:00;P;;4,17;4,17;0,2
2025/03/14 08:00:00;P;;4,16;4,16;0,1
2025/03/14 08:15:00;P;;4,16;4,16;0,1
2025/03/14 08:30:00;P;;4,15;4,15;0,3
2025/03/14 08:30:01;P;;;;0,3
2025/03/14 08:45:00;P;;4,15;4,15;0,4
2025/03/14 08:55:00;A;;;;0,8
2025/03/14 09:00:00;A;;4,14;4,14;0,6
2025/03/14 09:00:01;P;;;;0,6
2025/03/14 09:05:00;A;;;;0,3
2025/03/14 09:15:00;P;;4,13;4,13;0,2
2025/03/14 09:20:00;A;;;;0,4
2025/03/14 09:25:00;A;;;;0,2
2025/03/14 09:30:00;P;;4,13;4,13;0,1
2025/03/14 09:35:00;A;;;;0,4
2025/03/14 09:45:00;P;;4,12;4,12;0,3
2025/03/14 10:00:00;P;;4,12;4,12;0,2
2025/03/14 10:15:00;P;;4,11;4,11;0,3
2025/03/14 10:20:00;A;;;;0,6
2025/03/14 10:25:00;A;;;;0,3
2025/03/14 10:30:00;P;;4,10;4,10;0,3
2025/03/14 10:45:00;P;;4,10;4,10;0,2
2025/03/14 11:00:00;P;;4,09;4,10;0,3
2025/03/14 11:15:00;A;;4,08;4,09;0,5
2025/03/14 11:20:00;A;;;;0,1
2025/03/14 11:30:00;P;;4,08;4,08;0,3
2025/03/14 11:30:01;P;;;;0,3
2025/03/14 11:45:00;P;;4,07;4,08;0,2
2025/03/14 12:00:00;P;;4,07;4,07;0,2
2025/03/14 12:15:00;P;;4,07;4,07;0,1
2025/03/14 12:20:00;A;;;;0,7
2025/03/14 12:25:00;A;;;;0,4
2025/03/14 12:30:00;A;;4,06;4,06;0,2
2025/03/14 12:30:01;P;;;;0,2
2025/03/14 12:45:00;P;;4,06;4,06;0,3
2025/03/14 12:55:00;S;;;;0,1
2025/03/14 13:00:00;P;;4,05;4,05;0,2
2025/03/14 13:15:00;P;;4,04;4,05;0,1
2025/03/14 13:30:00;A;;4,04;4,04;0,4
2025/03/14 13:30:01;P;;;;0,4
2025/03/14 13:35:00;A;;;;0,2
2025/03/14 13:45:00;P;;4,04;4,04;0,2
2025/03/14 14:00:00;P;;4,03;4,04;0,2
2025/03/14 14:15:00;A;;4,03;4,03;0,5
2025/03/14 14:15:01;P;;;;0,5
2025/03/14 14:20:00;A;;;;0,1
2025/03/14 14:30:00;P;;4,03;4,03;0,1
2025/03/14 14:35:00;S;;;;0,3
2025/03/14 14:45:00;P;;4,02;4,02;0,2
2025/03/14 15:00:00;A;;4,02;4,02;0,4
2025/03/14 15:00:01;P;;;;0,4
2025/03/14 15:05:00;A;;;;0,2
2025/03/14 15:15:00;P;;4,02;4,02;0,1
2025/03/14 15:30:00;P;;4,01;4,01;0,2
2025/03/14 15:35:00;A;;;;0,4
2025/03/14 15:40:00;A;;;;0,1
2025/03/14 15:45:00;P;;4,00;4,01;0,1
2025/03/14 15:50:00;S;;;;0,3
2025/03/14 16:00:00;P;;4,00;4,00;0,1
2025/03/14 16:00:01;P;;;;0,1
2025/03/14 16:13:00;A;;;4,05;
2025/03/14 16:14:00;A;;4,06;;
2025/03/14 16:15:00;P;;4,06;4,06;0,1
2025/03/14 16:28:00;A;;4,11;4,12;
2025/03/14 16:30:00;P;;4,12;4,12;0,2
2025/03/14 16:43:00;A;;4,18;4,18;
2025/03/14 16:45:00;P;;4,18;4,19;0,2
2025/03/14 16:50:00;A;;;;0,4
2025/03/14 16:55:00;A;;;;0,1
2025/03/14 16:58:00;A;;4,24;4,24;
2025/03/14 17:00:00;P;;4,24;4,25;0,1
2025/03/14 17:10:00;S;;;;0,3
2025/03/14 17:13:00;A;;4,30;4,30;
2025/03/14 17:15:00;P;;4,30;4,31;0,3
2025/03/14 17:28:00;A;;4,36;4,36;
2025/03/14 17:30:00;P;;4,36;4,36;0,2
2025/03/14 17:45:00;P;;4,39;4,39;0,1
2025/03/14 18:00:00;P;;4,38;4,38;0,3
2025/03/14 18:00:01;P;;;;0,3
2025/03/14 18:10:00;S;;;;0,1
2025/03/14 18:15:00;P;;4,38;4,38;0,2
2025/03/14 18:30:00;P;;4,38;4,38;0,1
2025/03/14 18:45:00;P;;4,37;4,37;0,2
2025/03/14 18:50:00;A;;;;0,4
2025/03/14 19:00:00;P;;4,36;4,37;0,4
2025/03/14 19:05:00;A;;;;0,1
2025/03/14 19:15:00;A;;4,36;4,36;0,5
2025/03/14 19:15:01;P;;;;0,5
2025/03/14 19:20:00;A;;;;0,1
2025/03/14 19:30:00;A;;4,36;4,36;0,4
2025/03/14 19:30:01;P;;;;0,4
2025/03/14 19:40:00;A;;;;0,2
2025/03/14 19:45:00;A;;4,35;4,36;0,4
2025/03/14 19:45:01;P;;;;0,4
2025/03/14 20:00:00;P;;4,35;4,35;0,4
2025/03/14 20:05:00;A;;;;0,1
2025/03/14 20:15:00;P;;4,34;4,34;0,2
2025/03/14 20:25:00;A;;;;0,4
2025/03/14 20:30:00;A;;4,34;4,34;0,2
2025/03/14 20:30:01;P;;;;0,2
2025/03/14 20:35:00;A;;;;0,4
2025/03/14 20:45:00;P;;4,33;4,33;0,5
2025/03/14 21:00:00;A;;4,32;4,32;0,1
2025/03/14 21:00:01;P;;;;0,1
2025/03/14 21:15:00;P;;4,32;4,32;0,1
2025/03/14 21:30:00;P;;4,32;4,32;0,1
2025/03/14 21:45:00;P;;4,32;4,31;0,1
2025/03/14 22:00:00;P;;4,31;4,31;0,1
2025/03/14 22:15:00;P;;4,31;4,31;0,1
2025/03/14 22:30:00;A;;4,31;4,31;0,3
2025/03/14 22:30:01;P;;;;0,3
2025/03/14 22:35:00;S;;;;0,1
