Date-time;Type;Metadato grafico storico;SER008/11-RIL002 - S Pietro - Portata uscita Città Vecchia (l/s);SER008/11-RIL002 - S Pietro - Portata ingresso serb. S. Pietro (l/s);SER008/11-RIL002 - S Pietro - Portata uscita serb. S. Pietro (l/s);SER008/11-RIL002 - S Pietro - Portata uscita Prato Volpe (l/s)
2025/03/12 01:45:01;P;;;46,3;;
2025/03/12 02:00:00;P;;-0,5;45,6;0,0;-2,0
2025/03/12 02:10:00;A;;;43,8;;
2025/03/12 02:15:00;P;;-0,6;44,6;0,0;-2,0
2025/03/12 02:20:00;A;;;47,9;;
2025/03/12 02:25:00;A;;;46,2;;
2025/03/12 02:30:00;A;;-0,5;48,5;0,0;-2,0
2025/03/12 02:30:01;P;;;48,5;;
2025/03/12 02:35:00;A;;;45,6;;
2025/03/12 02:40:00;A;;;47,1;;
2025/03/12 02:45:00;A;;-0,6;45,1;0,0;-2,2
2025/03/12 02:45:01;P;;;45,1;;
2025/03/12 02:50:00;A;;;48,9;;
2025/03/12 03:00:00;P;;-0,4;48,5;0,0;-1,8
2025/03/12 03:05:00;A;;;22,3;;
2025/03/12 03:15:00;P;;-0,4;22,1;0,0;-1,3
2025/03/12 03:20:00;A;;;19,6;;
2025/03/12 03:25:00;A;;;22,4;;
2025/03/12 03:30:00;A;;-0,5;20,9;0,0;-0,7
2025/03/12 03:30:01;P;;;20,9;;
2025/03/12 03:35:00;A;;;18,6;;
2025/03/12 03:40:00;A;;;19,9;;
2025/03/12 03:45:00;A;;-0,5;17,7;0,0;-0,4
2025/03/12 03:45:01;P;;;17,7;;
2025/03/12 03:50:00;A;;;19,3;;
2025/03/12 04:00:00;P;;-0,3;18,8;0,0;-0,6
2025/03/12 04:05:00;A;;;14,4;;
2025/03/12 04:15:00;A;;-0,3;13,1;0,0;-0,4
2025/03/12 04:15:01;P;;;13,1;;
2025/03/12 04:25:00;A;;;10,4;;
2025/03/12 04:30:00;P;;-0,5;11,1;0,0;0,0
2025/03/12 04:40:00;A;;;8,5;;
2025/03/12 04:45:00;A;;-0,5;7,5;0,0;0,0
2025/03/12 04:45:01;P;;;7,5;;
2025/03/12 04:55:00;A;;;3,1;;
2025/03/12 05:00:00;P;;-0,6;3,9;0,0;0,9
2025/03/12 05:05:00;A;;;13,3;;-0,2
2025/03/12 05:10:00;A;;;14,6;;
2025/03/12 05:15:00;A;;-0,3;16,7;0,0;-0,3
2025/03/12 05:15:01;P;;;16,7;;
2025/03/12 05:20:00;A;;;13,8;;
2025/03/12 05:30:00;A;;-0,4;12,5;0,0;-0,1
2025/03/12 05:30:01;P;;;12,5;;
2025/03/12 05:35:00;A;;;7,2;;
2025/03/12 05:45:00;A;;-0,4;3,7;0,0;0,2
2025/03/12 05:45:01;P;;;3,7;;
2025/03/12 05:50:00;A;;;0,0;;
2025/03/12 05:55:00;A;;;;1,1;
2025/03/12 06:00:00;A;;-0,2;0,0;2,1;2,5
2025/03/12 06:00:01;P;;;;;2,5
2025/03/12 06:05:00;A;;;28,7;0,0;0,1
2025/03/12 06:10:00;A;;;25,8;;
2025/03/12 06:15:00;A;;0,1;16,1;0,0;2,1
2025/03/12 06:15:01;P;;;16,1;;2,1
2025/03/12 06:20:00;A;;;14,2;;
2025/03/12 06:25:00;A;;1,7;4,6;;3,4
2025/03/12 06:30:00;A;;3,6;0,0;0,1;3,6
2025/03/12 06:30:01;P;;3,6;0,0;;
2025/03/12 06:35:00;A;;6,7;;6,5;5,1
2025/03/12 06:45:00;A;;6,5;0,0;20,9;5,0
2025/03/12 06:45:01;P;;;;20,9;
2025/03/12 06:50:00;A;;;;31,0;
2025/03/12 06:55:00;A;;7,6;;38,9;
2025/03/12 07:00:00;A;;7,9;0,0;41,4;5,6
2025/03/12 07:00:01;P;;;;41,4;
2025/03/12 07:05:00;A;;;;24,4;
2025/03/12 07:15:00;A;;7,6;0,0;27,4;5,3
2025/03/12 07:15:01;P;;;;27,4;
2025/03/12 07:20:00;A;;;;28,9;
2025/03/12 07:30:00;A;;6,8;0,0;16,4;5,2
2025/03/12 07:30:01;P;;;;16,4;
2025/03/12 07:35:00;A;;;;19,7;
2025/03/12 07:40:00;A;;;;15,4;
2025/03/12 07:45:00;A;;7,0;0,0;13,2;5,3
2025/03/12 07:45:01;P;;;;13,2;
2025/03/12 07:50:00;A;;;;7,6;
2025/03/12 08:00:00;A;;6,8;0,0;9,3;4,9
2025/03/12 08:00:01;P;;;;9,3;
2025/03/12 08:05:00;A;;;;5,3;
2025/03/12 08:10:00;A;;;;3,2;
2025/03/12 08:15:00;A;;6,6;0,0;4,9;5,1
2025/03/12 08:15:01;P;;;;4,9;
2025/03/12 08:25:00;A;;;;2,9;
2025/03/12 08:30:00;A;;4,9;0,0;1,4;4,3
2025/03/12 08:30:01;P;;4,9;;1,4;
2025/03/12 08:35:00;A;;6,0;;4,1;
2025/03/12 08:40:00;A;;4,6;;1,1;
2025/03/12 08:45:00;A;;4,9;0,0;5,2;4,4
2025/03/12 08:45:01;P;;;;5,2;
2025/03/12 08:50:00;A;;;;0,6;
2025/03/12 08:55:00;A;;3,3;;;
2025/03/12 09:00:00;A;;6,2;0,0;0,9;4,7
2025/03/12 09:00:01;P;;6,2;;;
2025/03/12 09:05:00;A;;;;13,2;
2025/03/12 09:10:00;A;;;;16,7;
2025/03/12 09:15:00;A;;4,4;0,0;6,7;3,7
2025/03/12 09:15:01;P;;4,4;;6,7;3,7
2025/03/12 09:20:00;A;;;;8,3;
2025/03/12 09:30:00;P;;5,2;0,0;7,9;4,2
2025/03/12 09:35:00;A;;;;12,5;
2025/03/12 09:45:00;P;;5,1;0,0;11,6;4,1
2025/03/12 09:50:00;A;;3,1;;0,0;
2025/03/12 09:55:00;A;;;;4,2;
2025/03/12 10:00:00;A;;4,2;0,0;0,3;3,9
2025/03/12 10:00:01;P;;4,2;;0,3;
2025/03/12 10:05:00;A;;;;2,4;
2025/03/12 10:10:00;A;;;;0,0;
2025/03/12 10:15:00;A;;4,5;0,0;12,5;3,9
2025/03/12 10:15:01;P;;;;12,5;
2025/03/12 10:20:00;A;;;;15,6;
2025/03/12 10:25:00;A;;5,9;;25,0;
2025/03/12 10:30:00;A;;6,0;0,0;21,1;4,7
2025/03/12 10:30:01;P;;;;21,1;
2025/03/12 10:35:00;A;;4,8;;11,9;
2025/03/12 10:45:00;A;;5,1;0,0;15,6;4,2
2025/03/12 10:45:01;P;;;;15,6;
2025/03/12 10:50:00;A;;;;12,8;
2025/03/12 10:55:00;A;;6,3;;20,2;
2025/03/12 11:00:00;A;;9,8;0,0;42,2;6,4
2025/03/12 11:00:01;P;;9,8;;42,2;6,4
2025/03/12 11:05:00;A;;5,5;;19,4;4,6
2025/03/12 11:10:00;A;;;;20,9;
2025/03/12 11:15:00;A;;5,2;0,0;17,8;4,2
2025/03/12 11:15:01;P;;;;17,8;
2025/03/12 11:20:00;A;;3,9;;12,9;
2025/03/12 11:25:00;A;;;;14,7;
2025/03/12 11:30:00;P;;3,9;0,0;14,4;4,0
2025/03/12 11:45:00;P;;3,3;0,0;14,1;3,6
2025/03/12 11:50:00;A;;5,0;;17,5;4,7
2025/03/12 12:00:00;P;;4,7;0,0;18,4;4,3
2025/03/12 12:05:00;A;;;;13,4;
2025/03/12 12:10:00;A;;;;17,6;
2025/03/12 12:15:00;P;;4,5;0,0;18,0;3,9
2025/03/12 12:20:00;A;;;;21,2;
2025/03/12 12:25:00;A;;;;18,2;
2025/03/12 12:30:00;A;;4,6;0,0;20,7;4,1
2025/03/12 12:30:01;P;;;;20,7;
2025/03/12 12:35:00;A;;;;19,0;
2025/03/12 12:45:00;A;;2,8;0,0;16,3;3,6
2025/03/12 12:45:01;P;;2,8;;16,3;
2025/03/12 12:50:00;A;;3,9;;19,3;
2025/03/12 12:55:00;A;;;;17,6;
2025/03/12 13:00:00;A;;4,4;0,0;20,7;4,1
2025/03/12 13:00:01;P;;;;20,7;
2025/03/12 13:15:00;A;;3,9;0,0;18,8;4,0
2025/03/12 13:15:01;P;;;;18,8;
2025/03/12 13:20:00;A;;;;16,7;
2025/03/12 13:30:00;A;;4,3;0,0;20,8;4,0
2025/03/12 13:30:01;P;;;;20,8;
2025/03/12 13:35:00;A;;;;23,2;
2025/03/12 13:40:00;A;;3,0;;15,8;
2025/03/12 13:45:00;A;;4,1;0,0;18,2;4,3
2025/03/12 13:45:01;P;;4,1;;18,2;
2025/03/12 13:50:00;A;;3,0;;;
2025/03/12 14:00:00;A;;3,4;0,0;16,5;3,7
2025/03/12 14:00:01;P;;;;16,5;
2025/03/12 14:05:00;A;;;;13,9;
2025/03/12 14:10:00;A;;2,4;;15,5;
2025/03/12 14:15:00;A;;1,2;0,0;9,1;2,8
2025/03/12 14:15:01;P;;1,2;;9,1;
2025/03/12 14:25:00;A;;;;11,3;
2025/03/12 14:30:00;A;;2,4;0,0;14,5;3,0
2025/03/12 14:30:01;P;;2,4;;14,5;
2025/03/12 14:35:00;A;;0,9;;8,3;
2025/03/12 14:40:00;A;;;;6,6;
2025/03/12 14:45:00;A;;0,1;0,0;5,5;2,5
2025/03/12 14:45:01;P;;;;5,5;
2025/03/12 14:50:00;A;;;;2,3;
2025/03/12 14:55:00;A;;;;;1,0
2025/03/12 15:00:00;A;;1,0;0,0;21,0;2,9
2025/03/12 15:00:01;P;;;;21,0;2,9
2025/03/12 15:05:00;A;;;;23,0;
2025/03/12 15:10:00;A;;;;17,1;
2025/03/12 15:15:00;A;;0,3;0,0;8,9;2,1
2025/03/12 15:15:01;P;;;;8,9;
2025/03/12 15:20:00;A;;;;14,3;
2025/03/12 15:30:00;A;;0,1;0,0;16,5;2,2
2025/03/12 15:30:01;P;;;;16,5;
2025/03/12 15:35:00;A;;;;3,3;0,2
2025/03/12 15:45:00;A;;0,6;0,0;20,1;3,1
2025/03/12 15:45:01;P;;;;20,1;3,1
2025/03/12 16:00:00;A;;0,2;0,0;18,1;2,6
2025/03/12 16:00:01;P;;;;18,1;
2025/03/12 16:05:00;A;;;;17,0;
2025/03/12 16:10:00;A;;;;15,5;1,5
2025/03/12 16:15:00;A;;-0,1;0,0;13,6;1,7
2025/03/12 16:15:01;P;;;;13,6;
2025/03/12 16:20:00;A;;;;21,1;2,8
2025/03/12 16:25:00;A;;1,2;;25,2;
2025/03/12 16:30:00;A;;0,6;0,0;20,0;2,8
2025/03/12 16:30:01;P;;;;20,0;
2025/03/12 16:35:00;A;;;;25,1;
2025/03/12 16:40:00;A;;;;15,3;1,7
2025/03/12 16:45:00;A;;0,6;0,0;18,9;2,8
2025/03/12 16:45:01;P;;;;18,9;2,8
2025/03/12 16:50:00;A;;;;17,9;
2025/03/12 16:55:00;A;;;;23,6;
2025/03/12 17:00:00;A;;0,6;0,0;21,6;2,9
2025/03/12 17:00:01;P;;;;21,6;
2025/03/12 17:05:00;A;;;;23,5;
2025/03/12 17:10:00;A;;2,3;;30,0;
2025/03/12 17:15:00;A;;1,4;0,0;25,8;3,1
2025/03/12 17:15:01;P;;;;25,8;
2025/03/12 17:20:00;A;;2,5;;31,9;
2025/03/12 17:30:00;A;;2,3;0,0;33,2;3,3
2025/03/12 17:30:01;P;;;;33,2;
2025/03/12 17:35:00;A;;;;36,9;
2025/03/12 17:40:00;A;;4,4;;44,7;
2025/03/12 17:45:00;A;;4,2;0,0;42,8;3,9
2025/03/12 17:45:01;P;;;;42,8;
2025/03/12 17:50:00;A;;5,3;;49,3;
2025/03/12 18:00:00;A;;0,9;0,0;20,1;3,1
2025/03/12 18:00:01;P;;0,9;;20,1;
2025/03/12 18:05:00;A;;2,5;;;
2025/03/12 18:10:00;A;;;;23,0;
2025/03/12 18:15:00;A;;3,1;0,0;25,4;3,6
2025/03/12 18:15:01;P;;;;25,4;
2025/03/12 18:20:00;A;;1,6;;19,6;
2025/03/12 18:25:00;A;;;;17,5;
2025/03/12 18:30:00;A;;2,8;0,0;22,1;3,3
2025/03/12 18:30:01;P;;2,8;;22,1;
2025/03/12 18:35:00;A;;;;23,2;
2025/03/12 18:45:00;A;;2,4;0,0;26,0;3,5
2025/03/12 18:45:01;P;;;;26,0;
2025/03/12 19:00:00;A;;3,8;0,0;30,1;3,9
2025/03/12 19:00:01;P;;3,8;;30,1;
2025/03/12 19:05:00;A;;;;27,9;
2025/03/12 19:10:00;A;;2,4;;25,4;
2025/03/12 19:15:00;P;;2,8;0,0;25,5;3,4
2025/03/12 19:25:00;A;;;;27,8;
2025/03/12 19:30:00;P;;3,6;0,0;27,1;3,9
2025/03/12 19:35:00;A;;;;28,6;
2025/03/12 19:40:00;A;;;;24,1;
2025/03/12 19:45:00;A;;1,7;0,0;21,1;3,3
2025/03/12 19:45:01;P;;1,7;;21,1;
2025/03/12 19:50:00;A;;;;24,2;
2025/03/12 19:55:00;A;;;;27,9;
2025/03/12 20:00:00;A;;3,4;0,0;32,9;3,9
2025/03/12 20:00:01;P;;3,4;;32,9;
2025/03/12 20:05:00;A;;7,9;;80,8;5,2
2025/03/12 20:10:00;A;;6,5;;72,9;
2025/03/12 20:15:00;P;;6,7;0,0;73,3;4,8
2025/03/12 20:20:00;A;;;;68,0;
2025/03/12 20:25:00;A;;;;73,0;
2025/03/12 20:30:00;A;;6,1;0,0;70,0;4,6
2025/03/12 20:30:01;P;;;;70,0;
2025/03/12 20:40:00;A;;4,9;;62,5;
2025/03/12 20:45:00;A;;4,7;0,0;60,5;3,9
2025/03/12 20:45:01;P;;;;60,5;
2025/03/12 20:50:00;A;;;;62,5;
2025/03/12 20:55:00;A;;3,7;;56,9;
2025/03/12 21:00:00;A;;3,3;0,0;58,9;3,6
2025/03/12 21:00:01;P;;;;58,9;
2025/03/12 21:05:00;A;;0,9;;44,7;1,2
2025/03/12 21:10:00;A;;-0,4;7,8;0,0;-1,8
2025/03/12 21:15:00;A;;-0,3;0,0;7,6;0,3
2025/03/12 21:15:01;P;;;0,0;7,6;0,3
2025/03/12 21:20:00;A;;;;9,9;
2025/03/12 21:25:00;A;;;;13,1;
2025/03/12 21:30:00;A;;-0,5;0,2;0,0;-0,2
2025/03/12 21:30:01;P;;;;0,0;
2025/03/12 21:35:00;A;;;;3,2;
2025/03/12 21:40:00;A;;;;4,3;
2025/03/12 21:45:00;A;;-0,4;3,8;0,0;-1,8
2025/03/12 21:45:01;P;;;3,8;0,0;-1,8
2025/03/12 21:50:00;A;;;0,0;2,5;
2025/03/12 21:55:00;A;;;;0,3;
2025/03/12 22:00:00;A;;-0,6;9,8;0,0;-2,3
2025/03/12 22:00:01;P;;;9,8;;
2025/03/12 22:10:00;A;;;15,3;;
2025/03/12 22:15:00;A;;-0,5;22,1;0,0;-2,6
2025/03/12 22:15:01;P;;;22,1;;
2025/03/12 22:20:00;A;;;19,0;;
2025/03/12 22:25:00;A;;;25,0;;
2025/03/12 22:30:00;A;;-0,5;27,2;0,0;-3,0
2025/03/12 22:30:01;P;;;27,2;;
2025/03/12 22:35:00;A;;;0,0;18,5;0,8
2025/03/12 22:40:00;A;;;;16,4;
2025/03/12 22:45:00;A;;-0,2;0,0;10,6;0,3
2025/03/12 22:45:01;P;;;;10,6;
2025/03/12 22:50:00;A;;;;1,7;
2025/03/12 22:55:00;A;;;;3,1;
2025/03/12 23:00:00;A;;-0,6;0,0;4,6;0,1
2025/03/12 23:00:01;P;;;;4,6;
2025/03/12 23:05:00;A;;;6,2;0,0;-2,3
2025/03/12 23:10:00;A;;;9,2;;
2025/03/12 23:15:00;A;;-0,3;7,3;0,0;-2,4
2025/03/12 23:15:01;P;;;7,3;;
2025/03/12 23:20:00;A;;;17,7;;
2025/03/12 23:25:00;A;;;20,8;;
2025/03/12 23:30:00;P;;-0,4;21,0;0,0;-2,6
2025/03/12 23:40:00;A;;;24,4;;
2025/03/12 23:45:00;P;;-0,4;24,4;0,0;-2,7
2025/03/12 23:50:00;A;;;21,0;;
2025/03/12 23:55:00;A;;;27,8;;
2025/03/13 00:00:00;A;;-0,4;26,1;0,0;-2,6
2025/03/13 00:00:01;P;;;26,1;;
2025/03/13 00:05:00;A;;;35,9;;
2025/03/13 00:15:00;A;;-0,3;40,0;0,0;-2,8
2025/03/13 00:15:01;P;;;40,0;;
2025/03/13 00:20:00;A;;;44,0;;
2025/03/13 00:30:00;A;;-0,5;51,0;0,0;-3,4
2025/03/13 00:30:01;P;;;51,0;;
2025/03/13 00:40:00;A;;;56,0;;
2025/03/13 00:45:00;P;;-0,3;56,0;0,0;-3,1
2025/03/13 00:50:00;A;;;53,2;;
2025/03/13 00:55:00;A;;;59,2;;
2025/03/13 01:00:00;P;;-0,4;58,3;0,0;-3,2
2025/03/13 01:05:00;A;;;61,1;;
2025/03/13 01:10:00;A;;;62,2;;
2025/03/13 01:15:00;P;;-0,6;62,1;0,0;-3,4
2025/03/13 01:20:00;A;;;60,4;;
2025/03/13 01:30:00;A;;-0,2;61,7;0,0;-3,3
2025/03/13 01:30:01;P;;;61,7;;
2025/03/13 01:35:00;A;;;67,8;;
2025/03/13 01:45:00;P;;-0,5;66,9;0,0;-3,2
2025/03/13 01:55:00;A;;;65,9;;
2025/03/13 02:00:00;A;;-0,4;67,8;0,0;-3,6
2025/03/13 02:00:01;P;;;67,8;;
2025/03/13 02:05:00;A;;;65,3;;
2025/03/13 02:15:00;A;;-0,5;68,3;0,0;-3,6
2025/03/13 02:15:01;P;;;68,3;;
2025/03/13 02:20:00;A;;;66,6;;
2025/03/13 02:25:00;A;;;70,9;;
2025/03/13 02:30:00;A;;-0,3;69,4;0,0;-3,4
2025/03/13 02:30:01;P;;;69,4;;
2025/03/13 02:45:00;P;;-0,4;68,5;0,0;-3,3
2025/03/13 02:55:00;A;;;70,5;;
2025/03/13 03:00:00;P;;-0,4;71,4;0,0;-3,4
2025/03/13 03:05:00;A;;;70,2;;
2025/03/13 03:10:00;A;;;66,7;;
2025/03/13 03:15:00;P;;-0,4;67,1;0,0;-3,5
2025/03/13 03:20:00;A;;;70,2;;
2025/03/13 03:30:00;P;;-0,4;69,4;0,0;-3,1
2025/03/13 03:35:00;A;;;68,1;;
2025/03/13 03:45:00;P;;-0,5;67,7;0,0;-3,1
2025/03/13 03:50:00;A;;;69,4;;
2025/03/13 03:55:00;A;;;68,1;;
2025/03/13 04:00:00;A;;-0,3;64,9;0,0;-3,0
2025/03/13 04:00:01;P;;;64,9;;
2025/03/13 04:05:00;A;;;62,2;;
2025/03/13 04:15:00;P;;-0,5;62,9;0,0;-2,9
2025/03/13 04:25:00;A;;;61,0;;
2025/03/13 04:30:00;A;;-0,6;57,0;0,0;-2,4
2025/03/13 04:30:01;P;;;57,0;;
2025/03/13 04:35:00;A;;;55,8;;
2025/03/13 04:45:00;A;;-0,4;59,1;0,0;-2,4
2025/03/13 04:45:01;P;;;59,1;;
2025/03/13 04:50:00;A;;;53,7;;
2025/03/13 04:55:00;A;;;52,4;;
2025/03/13 05:00:00;P;;-0,5;52,9;0,0;-2,2
2025/03/13 05:05:00;A;;;56,5;;
2025/03/13 05:15:00;A;;-0,5;55,2;0,0;-2,2
2025/03/13 05:15:01;P;;;55,2;;
2025/03/13 05:20:00;A;;;57,0;;
2025/03/13 05:25:00;A;;;54,1;;
2025/03/13 05:30:00;A;;-0,4;55,8;0,0;-2,2
2025/03/13 05:30:01;P;;;55,8;;
2025/03/13 05:35:00;A;;;52,1;;
2025/03/13 05:45:00;A;;-0,4;50,3;0,0;-2,0
2025/03/13 05:45:01;P;;;50,3;;
2025/03/13 05:50:00;A;;;47,1;;
2025/03/13 05:55:00;A;;;45,0;;
2025/03/13 06:00:00;A;;-0,5;42,0;0,0;-1,5
2025/03/13 06:00:01;P;;;42,0;;
2025/03/13 06:05:00;A;;;31,2;;
2025/03/13 06:10:00;A;;;19,7;;-0,3
2025/03/13 06:15:00;A;;-0,4;13,7;0,0;0,0
2025/03/13 06:15:01;P;;;13,7;;
2025/03/13 06:20:00;A;;;5,4;;
2025/03/13 06:25:00;A;;;0,0;1,9;3,4
2025/03/13 06:30:00;A;;3,7;0,0;12,7;3,9
2025/03/13 06:30:01;P;;3,7;;12,7;
2025/03/13 06:35:00;A;;6,9;;36,8;5,2
2025/03/13 06:40:00;A;;8,2;;48,7;
2025/03/13 06:45:00;A;;8,2;0,0;52,1;5,6
2025/03/13 06:45:01;P;;;;52,1;
2025/03/13 06:50:00;A;;9,3;;68,8;
2025/03/13 06:55:00;A;;7,2;;32,6;
2025/03/13 07:00:00;A;;7,3;0,0;42,3;5,4
2025/03/13 07:00:01;P;;;;42,3;
2025/03/13 07:05:00;A;;;;38,7;
2025/03/13 07:10:00;A;;;;37,6;
2025/03/13 07:15:00;A;;8,6;0,0;42,9;5,9
2025/03/13 07:15:01;P;;8,6;;42,9;
2025/03/13 07:20:00;A;;;;41,0;
2025/03/13 07:25:00;A;;7,5;;35,4;
2025/03/13 07:30:00;A;;7,3;0,0;32,5;5,4
2025/03/13 07:30:01;P;;;;32,5;
2025/03/13 07:35:00;A;;;;33,9;
2025/03/13 07:40:00;A;;;;31,2;
2025/03/13 07:45:00;A;;6,6;0,0;24,8;4,7
2025/03/13 07:45:01;P;;;;24,8;
2025/03/13 07:50:00;A;;8,3;;44,4;
2025/03/13 07:55:00;A;;;;40,4;
2025/03/13 08:00:00;A;;6,5;0,0;34,1;5,1
2025/03/13 08:00:01;P;;6,5;;34,1;
2025/03/13 08:05:00;A;;;;37,3;
2025/03/13 08:10:00;A;;;;33,5;
2025/03/13 08:15:00;A;;6,8;0,0;32,2;5,1
2025/03/13 08:15:01;P;;;;32,2;
2025/03/13 08:20:00;A;;;;24,4;
2025/03/13 08:25:00;A;;;;31,2;
2025/03/13 08:30:00;A;;6,1;0,0;32,7;4,9
2025/03/13 08:30:01;P;;;;32,7;
2025/03/13 08:35:00;A;;;;31,3;
2025/03/13 08:40:00;A;;;;26,6;
2025/03/13 08:45:00;A;;6,5;0,0;32,6;4,9
2025/03/13 08:45:01;P;;;;32,6;
2025/03/13 08:50:00;A;;;;30,3;
2025/03/13 08:55:00;A;;;;26,8;
2025/03/13 09:00:00;A;;5,3;0,0;22,4;4,3
2025/03/13 09:00:01;P;;5,3;;22,4;
2025/03/13 09:05:00;A;;;;20,5;
2025/03/13 09:15:00;A;;3,5;0,0;11,1;3,7
2025/03/13 09:15:01;P;;3,5;;11,1;
2025/03/13 09:20:00;A;;5,5;;21,0;
2025/03/13 09:25:00;A;;;;22,0;
2025/03/13 09:30:00;A;;5,3;0,0;19,1;4,3
2025/03/13 09:30:01;P;;;;19,1;
2025/03/13 09:35:00;A;;;;27,1;
2025/03/13 09:40:00;A;;;;19,1;
2025/03/13 09:45:00;A;;5,5;0,0;17,2;4,1
2025/03/13 09:45:01;P;;;;17,2;
2025/03/13 09:50:00;A;;4,2;;6,1;
2025/03/13 09:55:00;A;;;;8,2;
2025/03/13 10:00:00;A;;4,3;0,0;6,9;4,0
2025/03/13 10:00:01;P;;;;6,9;
2025/03/13 10:05:00;A;;0,5;;1,7;2,7
2025/03/13 10:10:00;A;;1,8;;2,9;
2025/03/13 10:15:00;A;;1,3;2,1;0,0;2,7
2025/03/13 10:15:01;P;;;2,1;0,0;
2025/03/13 10:20:00;A;;;0,0;3,5;
2025/03/13 10:25:00;A;;4,0;;11,0;4,0
2025/03/13 10:30:00;A;;3,0;0,0;5,8;3,4
2025/03/13 10:30:01;P;;;;5,8;
2025/03/13 10:35:00;A;;;;9,8;
2025/03/13 10:40:00;A;;;;1,1;
2025/03/13 10:45:00;A;;1,3;0,8;0,0;2,9
2025/03/13 10:45:01;P;;1,3;;0,0;
2025/03/13 10:55:00;A;;2,5;;;
2025/03/13 11:00:00;P;;1,8;1,1;0,0;3,2
2025/03/13 11:05:00;A;;2,9;0,0;1,5;
2025/03/13 11:10:00;A;;-0,2;;4,2;1,9
2025/03/13 11:15:00;A;;0,7;0,0;0,3;2,1
2025/03/13 11:15:01;P;;;;0,3;
2025/03/13 11:20:00;A;;;;3,0;0,7
2025/03/13 11:25:00;A;;;;0,7;
2025/03/13 11:30:00;A;;-0,1;1,0;0,0;2,4
2025/03/13 11:30:01;P;;;1,0;;2,4
2025/03/13 11:35:00;A;;;0,0;4,0;
2025/03/13 11:40:00;A;;;;1,1;1,0
2025/03/13 11:45:00;A;;-0,1;0,0;2,2;1,7
2025/03/13 11:45:01;P;;;;2,2;
2025/03/13 11:50:00;A;;;;;2,9
2025/03/13 11:55:00;A;;;;0,0;
2025/03/13 12:00:00;P;;0,8;0,1;0,0;3,0
2025/03/13 12:05:00;A;;;;2,5;
2025/03/13 12:10:00;A;;;;1,4;
2025/03/13 12:15:00;P;;0,8;0,0;1,4;3,3
2025/03/13 12:20:00;A;;;;4,7;
2025/03/13 12:25:00;A;;2,4;;10,3;
2025/03/13 12:30:00;A;;3,2;0,0;14,5;3,9
2025/03/13 12:30:01;P;;;;14,5;
2025/03/13 12:35:00;A;;;;7,4;
2025/03/13 12:40:00;A;;2,1;;;
2025/03/13 12:45:00;A;;4,9;0,0;16,2;4,5
2025/03/13 12:45:01;P;;4,9;;16,2;
2025/03/13 12:50:00;A;;3,6;;14,4;
2025/03/13 12:55:00;A;;;;4,2;3,4
2025/03/13 13:00:00;A;;4,0;0,0;15,5;3,9
2025/03/13 13:00:01;P;;;;15,5;
2025/03/13 13:05:00;A;;2,0;;6,6;
2025/03/13 13:10:00;A;;;;10,2;
2025/03/13 13:15:00;A;;1,3;0,0;6,1;3,2
2025/03/13 13:15:01;P;;;;6,1;
2025/03/13 13:20:00;A;;;;4,7;
2025/03/13 13:25:00;A;;;;9,3;
2025/03/13 13:30:00;A;;0,5;0,0;11,2;2,6
2025/03/13 13:30:01;P;;;;11,2;
2025/03/13 13:35:00;A;;1,8;;;
2025/03/13 13:40:00;A;;0,7;;;
2025/03/13 13:45:00;A;;1,0;0,0;9,2;2,6
2025/03/13 13:45:01;P;;;;9,2;
2025/03/13 13:55:00;A;;;;11,8;
2025/03/13 14:00:00;A;;1,2;0,0;9,8;3,1
2025/03/13 14:00:01;P;;;;9,8;
2025/03/13 14:05:00;A;;;;5,5;
2025/03/13 14:15:00;A;;-0,2;0,2;0,0;1,6
2025/03/13 14:15:01;P;;-0,2;;0,0;1,6
2025/03/13 14:20:00;A;;;;2,7;
2025/03/13 14:30:00;A;;-0,4;0,0;1,6;0,8
2025/03/13 14:30:01;P;;;;1,6;
2025/03/13 14:40:00;A;;;;0,0;-0,4
2025/03/13 14:45:00;P;;-0,4;0,0;0,1;-0,5
2025/03/13 14:50:00;A;;;;;1,8
2025/03/13 14:55:00;A;;;;3,5;0,3
2025/03/13 15:00:00;A;;-0,3;1,2;0,0;-0,3
2025/03/13 15:00:01;P;;;1,2;0,0;
2025/03/13 15:10:00;A;;;5,7;;
2025/03/13 15:15:00;A;;-0,6;8,9;0,0;-1,1
2025/03/13 15:15:01;P;;;8,9;;
2025/03/13 15:20:00;A;;;4,1;;
2025/03/13 15:30:00;P;;-0,4;4,2;0,0;-0,3
2025/03/13 15:35:00;A;;;1,3;;
2025/03/13 15:40:00;A;;;0,0;2,2;
2025/03/13 15:45:00;A;;-0,3;0,0;0,0;0,0
2025/03/13 15:45:01;P;;;;0,0;
2025/03/13 15:50:00;A;;;;1,1;
2025/03/13 15:55:00;A;;;3,8;0,0;
2025/03/13 16:00:00;P;;-0,4;2,9;0,0;-0,4
2025/03/13 16:05:00;A;;;0,9;;
2025/03/13 16:15:00;A;;-0,5;4,1;0,0;0,1
2025/03/13 16:15:01;P;;;4,1;;
2025/03/13 16:20:00;A;;;0,0;2,1;
2025/03/13 16:25:00;A;;;;0,0;
2025/03/13 16:30:00;P;;-0,6;0,3;0,0;0,4
2025/03/13 16:35:00;A;;;7,5;;
2025/03/13 16:40:00;A;;;3,9;;
