Date-time;Type;Metadato grafico storico;SER007 - San Giorgio - Misura livello vasca sinistra (m);SER007 - San Giorgio - Misura livello vasca destra (m);SER007 - San Giorgio - Portata ingresso vasca (l/s);SER007 - San Giorgio - Portata uscita Guncina (l/s);SER007 - San Giorgio - Portata uscita Rafenstein (l/s)
2025/03/11 19:20:00;A;;;;;0,9;
2025/03/11 19:30:00;P;;2,80;2,75;0,0;0,7;0,5
2025/03/11 19:45:00;P;;2,78;2,73;0,0;0,7;0,3
2025/03/11 20:00:00;P;;2,75;2,71;0,0;0,8;0,2
2025/03/11 20:05:00;A;;;;;0,6;
2025/03/11 20:15:00;P;;2,75;2,70;0,0;0,5;0,2
2025/03/11 20:20:00;A;;;;;0,0;
2025/03/11 20:25:00;A;;;;;;0,5
2025/03/11 20:30:00;P;;2,74;2,68;0,0;0,0;0,5
2025/03/11 20:45:00;A;;2,72;2,67;0,0;0,0;0,3
2025/03/11 20:45:01;P;;;;;;0,3
2025/03/11 21:00:00;A;;2,71;2,66;0,0;0,6;0,2
2025/03/11 21:00:01;P;;;;;0,6;
2025/03/11 21:15:00;P;;2,71;2,65;0,0;0,6;0,4
2025/03/11 21:30:00;P;;2,68;2,63;0,0;0,5;0,2
2025/03/11 21:45:00;P;;2,67;2,62;0,0;0,5;0,2
2025/03/11 21:50:00;A;;;;;;0,4
2025/03/11 21:55:00;A;;;;;0,0;0,6
2025/03/11 22:00:00;P;;2,65;2,61;0,0;0,0;0,6
2025/03/11 22:10:00;A;;;;;;0,4
2025/03/11 22:15:00;A;;2,64;2,59;0,0;0,5;0,4
2025/03/11 22:15:01;P;;;;;0,5;
2025/03/11 22:30:00;P;;2,63;2,58;0,0;0,5;0,2
2025/03/11 22:35:00;A;;;;;0,0;
2025/03/11 22:45:00;A;;2,62;2,57;0,0;0,0;0,6
2025/03/11 22:45:01;P;;;;;;0,6
2025/03/11 22:50:00;A;;;;;;0,3
2025/03/11 23:00:00;P;;2,60;2,56;0,0;0,0;0,2
2025/03/11 23:15:00;P;;2,60;2,55;0,0;0,0;0,2
2025/03/11 23:30:00;P;;2,59;2,54;0,0;0,0;0,2
2025/03/11 23:45:00;P;;2,59;2,54;0,0;0,0;0,0
2025/03/12 00:00:00;P;;2,58;2,53;0,0;0,0;0,0
2025/03/12 00:15:00;P;;2,57;2,52;0,0;0,0;0,0
2025/03/12 00:30:00;A;;2,57;2,52;0,0;0,0;0,2
2025/03/12 00:30:01;P;;;;;;0,2
2025/03/12 00:45:00;A;;2,56;2,51;0,0;0,0;0,0
2025/03/12 00:45:01;P;;;;;;0,0
2025/03/12 01:00:00;P;;2,56;2,51;0,0;0,0;0,0
2025/03/12 01:15:00;P;;2,56;2,51;0,0;0,0;0,0
2025/03/12 01:30:00;P;;2,55;2,50;0,0;0,0;0,0
2025/03/12 01:45:00;P;;2,55;2,50;0,0;0,0;0,0
2025/03/12 02:00:00;P;;2,54;2,49;0,0;0,0;0,0
2025/03/12 02:15:00;P;;2,54;2,49;0,0;0,0;0,0
2025/03/12 02:30:00;P;;2,53;2,49;0,0;0,0;0,0
2025/03/12 02:45:00;P;;2,53;2,48;0,0;0,0;0,0
2025/03/12 03:00:00;P;;2,53;2,48;0,0;0,0;0,0
2025/03/12 03:15:00;P;;2,52;2,48;0,0;0,0;0,0
2025/03/12 03:30:00;P;;2,52;2,47;0,0;0,0;0,0
2025/03/12 03:45:00;P;;2,52;2,47;0,0;0,0;0,0
2025/03/12 04:00:00;P;;2,51;2,47;0,0;0,0;0,0
2025/03/12 04:15:00;P;;2,52;2,47;0,0;0,0;0,0
2025/03/12 04:30:00;P;;2,51;2,46;0,0;0,0;0,0
2025/03/12 04:45:00;P;;2,51;2,46;0,0;0,0;0,0
2025/03/12 05:00:00;P;;2,50;2,45;0,0;0,0;0,0
2025/03/12 05:08:00;A;;2,55;2,51;;;
2025/03/12 05:14:00;A;;;2,56;;;
2025/03/12 05:15:00;A;;2,61;2,56;0,0;0,0;0,0
2025/03/12 05:15:01;P;;2,61;;;;
2025/03/12 05:21:00;A;;2,66;2,62;;;
2025/03/12 05:27:00;A;;2,72;2,67;;;
2025/03/12 05:30:00;P;;2,74;2,69;0,0;0,0;0,0
2025/03/12 05:36:00;A;;;2,74;;;
2025/03/12 05:37:00;A;;2,80;;;;
2025/03/12 05:40:00;A;;;;;;0,3
2025/03/12 05:43:00;A;;;2,80;;;
2025/03/12 05:44:00;A;;2,85;;;;
2025/03/12 05:45:00;P;;2,86;2,81;0,0;0,0;0,3
2025/03/12 05:52:00;A;;2,92;2,87;;;
2025/03/12 05:59:00;A;;2,97;2,93;;;
2025/03/12 06:00:00;P;;2,98;2,94;0,0;0,0;0,2
2025/03/12 06:05:00;A;;;;;0,6;
2025/03/12 06:07:00;A;;3,04;2,99;;;
2025/03/12 06:15:00;A;;3,03;2,98;0,0;0,7;0,4
2025/03/12 06:15:01;P;;;;;;0,4
2025/03/12 06:30:00;P;;3,00;2,96;0,0;0,8;0,5
2025/03/12 06:45:00;P;;2,98;2,94;0,0;0,8;0,5
2025/03/12 07:00:00;P;;2,96;2,91;0,0;0,7;0,4
2025/03/12 07:15:00;A;;2,94;2,90;0,0;0,0;0,4
2025/03/12 07:15:01;P;;;;;0,0;
2025/03/12 07:25:00;A;;;;;0,5;
2025/03/12 07:30:00;P;;2,93;2,88;0,0;0,6;0,5
2025/03/12 07:40:00;A;;;;;;0,3
2025/03/12 07:45:00;A;;2,92;2,86;0,0;0,5;0,7
2025/03/12 07:45:01;P;;;;;;0,7
2025/03/12 07:50:00;A;;;;;;0,5
2025/03/12 08:00:00;P;;2,90;2,85;0,0;0,5;0,6
2025/03/12 08:15:00;P;;2,88;2,83;0,0;0,6;0,4
2025/03/12 08:30:00;P;;2,87;2,82;0,0;0,6;0,3
2025/03/12 08:35:00;A;;;;;0,0;0,5
2025/03/12 08:45:00;A;;2,85;2,80;0,0;0,7;0,3
2025/03/12 08:45:01;P;;;;;0,7;0,3
2025/03/12 09:00:00;P;;2,83;2,78;0,0;0,8;0,3
2025/03/12 09:15:00;A;;2,82;2,77;0,0;0,6;0,3
2025/03/12 09:15:01;P;;;;;0,6;
2025/03/12 09:30:00;P;;2,80;2,75;0,0;0,5;0,3
2025/03/12 09:35:00;A;;;;;0,0;
2025/03/12 09:45:00;P;;2,79;2,74;0,0;0,0;0,3
2025/03/12 10:00:00;P;;2,78;2,73;0,0;0,0;0,4
2025/03/12 10:05:00;A;;;;;0,6;
2025/03/12 10:15:00;A;;2,77;2,72;0,0;0,0;0,2
2025/03/12 10:15:01;P;;;;;0,0;
2025/03/12 10:30:00;P;;2,76;2,71;0,0;0,0;0,2
2025/03/12 10:45:00;P;;2,75;2,70;0,0;0,0;0,3
2025/03/12 11:00:00;P;;2,74;2,69;0,0;0,0;0,2
2025/03/12 11:05:00;A;;;;;0,5;
2025/03/12 11:15:00;A;;2,72;2,68;0,0;0,0;0,2
2025/03/12 11:15:01;P;;;;;0,0;
2025/03/12 11:25:00;A;;;;;;0,5
2025/03/12 11:30:00;P;;2,71;2,67;0,0;0,0;0,6
2025/03/12 11:45:00;A;;2,70;2,65;0,0;0,0;0,3
2025/03/12 11:45:01;P;;;;;;0,3
2025/03/12 12:00:00;P;;2,69;2,64;0,0;0,0;0,2
2025/03/12 12:15:00;A;;2,68;2,63;0,0;0,0;0,6
2025/03/12 12:15:01;P;;;;;;0,6
2025/03/12 12:20:00;A;;;;;0,5;
2025/03/12 12:30:00;A;;2,66;2,62;0,0;0,0;0,3
2025/03/12 12:30:01;P;;;;;0,0;0,3
2025/03/12 12:45:00;P;;2,66;2,61;0,0;0,0;0,2
2025/03/12 13:00:00;P;;2,65;2,60;0,0;0,0;0,2
2025/03/12 13:15:00;A;;2,64;2,59;0,0;0,0;0,4
2025/03/12 13:15:01;P;;;;;;0,4
2025/03/12 13:20:00;A;;;;;;0,7
2025/03/12 13:25:00;A;;;;;;0,3
2025/03/12 13:30:00;P;;2,63;2,58;0,0;0,0;0,2
2025/03/12 13:45:00;P;;2,62;2,57;0,0;0,0;0,2
2025/03/12 13:55:00;A;;;;;;0,0
2025/03/12 14:00:00;P;;2,61;2,57;0,0;0,0;0,0
2025/03/12 14:15:00;P;;2,61;2,56;0,0;0,0;0,0
2025/03/12 14:20:00;A;;;;;;0,2
2025/03/12 14:30:00;P;;2,60;2,55;0,0;0,0;0,2
2025/03/12 14:45:00;P;;2,59;2,54;0,0;0,0;0,2
2025/03/12 15:00:00;A;;2,58;2,53;0,0;0,0;0,4
2025/03/12 15:00:01;P;;;;;;0,4
2025/03/12 15:15:00;P;;2,57;2,52;0,0;0,0;0,2
2025/03/12 15:25:00;A;;;;;;0,0
2025/03/12 15:30:00;P;;2,57;2,52;0,0;0,0;0,0
2025/03/12 15:35:00;A;;;;;0,7;0,3
2025/03/12 15:45:00;A;;2,56;2,50;0,0;0,0;0,3
2025/03/12 15:45:01;P;;;;;0,0;
2025/03/12 16:00:00;A;;2,54;2,49;0,0;0,0;0,0
2025/03/12 16:00:01;P;;;;;;0,0
2025/03/12 16:15:00;A;;2,53;2,49;0,0;0,5;0,0
2025/03/12 16:15:01;P;;;;;0,5;
2025/03/12 16:20:00;A;;;;;0,7;
2025/03/12 16:30:00;A;;2,52;2,47;0,0;0,6;0,2
2025/03/12 16:30:01;P;;;;;;0,2
2025/03/12 16:35:00;A;;;;;0,0;
2025/03/12 16:45:00;A;;2,51;2,46;0,0;0,0;0,0
2025/03/12 16:45:01;P;;;;;;0,0
2025/03/12 17:00:00;P;;2,51;2,46;0,0;0,0;0,0
2025/03/12 17:05:00;A;;;;;;0,2
2025/03/12 17:15:00;P;;2,50;2,45;0,0;0,0;0,2
2025/03/12 17:20:00;A;;;;;;0,5
2025/03/12 17:26:00;A;;2,55;2,50;;;
2025/03/12 17:30:00;A;;2,58;2,53;0,0;0,5;0,5
2025/03/12 17:30:01;P;;;;;0,5;
2025/03/12 17:38:00;A;;;2,58;;;
2025/03/12 17:39:00;A;;2,64;;;;
2025/03/12 17:45:00;A;;2,68;2,63;0,0;0,0;0,3
2025/03/12 17:45:01;P;;;;;0,0;
2025/03/12 17:53:00;A;;2,74;2,68;;;
2025/03/12 18:00:00;P;;2,78;2,73;0,0;0,0;0,4
2025/03/12 18:07:00;A;;;2,78;;;
2025/03/12 18:08:00;A;;2,84;;;;
2025/03/12 18:10:00;A;;;;;0,5;
2025/03/12 18:15:00;A;;2,88;2,83;0,0;0,5;0,2
2025/03/12 18:15:01;P;;;2,83;;;
2025/03/12 18:23:00;A;;2,94;2,89;;;
2025/03/12 18:25:00;A;;;;;0,0;
2025/03/12 18:30:00;P;;2,99;2,94;0,0;0,0;0,2
2025/03/12 18:38:00;A;;3,04;3,00;;;
2025/03/12 18:40:00;A;;;;;0,5;
2025/03/12 18:45:00;A;;3,03;2,99;0,0;0,0;0,2
2025/03/12 18:45:01;P;;;;;0,0;
2025/03/12 18:55:00;A;;;;;;1,0
2025/03/12 19:00:00;A;;3,01;2,97;0,0;0,0;1,6
2025/03/12 19:00:01;P;;;;;;1,6
2025/03/12 19:05:00;A;;;;;0,5;0,7
2025/03/12 19:10:00;A;;;;;0,9;
2025/03/12 19:15:00;P;;3,00;2,95;0,0;0,9;0,6
2025/03/12 19:30:00;P;;2,97;2,92;0,0;0,8;0,4
2025/03/12 19:45:00;P;;2,94;2,90;0,0;0,8;0,6
2025/03/12 19:50:00;A;;;;;;0,3
2025/03/12 20:00:00;P;;2,93;2,88;0,0;0,8;0,3
2025/03/12 20:15:00;A;;2,91;2,87;0,0;0,5;0,5
2025/03/12 20:15:01;P;;;;;0,5;0,5
2025/03/12 20:20:00;A;;;;;0,0;
2025/03/12 20:30:00;A;;2,90;2,85;0,0;0,5;0,5
2025/03/12 20:30:01;P;;;;;0,5;
2025/03/12 20:45:00;P;;2,88;2,83;0,0;0,5;0,3
2025/03/12 20:50:00;A;;;;;0,0;
2025/03/12 21:00:00;P;;2,88;2,82;0,0;0,0;0,2
2025/03/12 21:15:00;P;;2,87;2,82;0,0;0,0;0,2
2025/03/12 21:30:00;P;;2,86;2,81;0,0;0,0;0,2
2025/03/12 21:40:00;A;;;;;0,6;
2025/03/12 21:45:00;P;;2,85;2,80;0,0;0,6;0,2
2025/03/12 21:55:00;A;;;;;0,0;
2025/03/12 22:00:00;P;;2,84;2,79;0,0;0,0;0,2
2025/03/12 22:10:00;A;;;;;0,5;
2025/03/12 22:15:00;A;;2,83;2,78;0,0;0,0;0,4
2025/03/12 22:15:01;P;;;;;0,0;
2025/03/12 22:30:00;P;;2,81;2,77;0,0;0,0;0,2
2025/03/12 22:45:00;P;;2,80;2,76;0,0;0,0;0,3
2025/03/12 23:00:00;P;;2,80;2,75;0,0;0,0;0,2
2025/03/12 23:15:00;P;;2,78;2,74;0,0;0,0;0,0
2025/03/12 23:30:00;P;;2,78;2,73;0,0;0,0;0,0
2025/03/12 23:45:00;P;;2,78;2,73;0,0;0,0;0,0
2025/03/13 00:00:00;P;;2,77;2,72;0,0;0,0;0,0
2025/03/13 00:15:00;P;;2,77;2,72;0,0;0,0;0,0
2025/03/13 00:30:00;P;;2,76;2,72;0,0;0,0;0,0
2025/03/13 00:45:00;P;;2,76;2,71;0,0;0,0;0,0
2025/03/13 01:00:00;P;;2,75;2,71;0,0;0,0;0,0
2025/03/13 01:15:00;P;;2,75;2,70;0,0;0,0;0,0
2025/03/13 01:30:00;P;;2,75;2,70;0,0;0,0;0,0
2025/03/13 01:45:00;P;;2,74;2,70;0,0;0,0;0,0
2025/03/13 02:00:00;P;;2,75;2,69;0,0;0,0;0,0
2025/03/13 02:15:00;P;;2,74;2,69;0,0;0,0;0,0
2025/03/13 02:30:00;P;;2,73;2,69;0,0;0,0;0,0
2025/03/13 02:45:00;P;;2,73;2,68;0,0;0,0;0,0
2025/03/13 03:00:00;P;;2,73;2,68;0,0;0,0;0,0
2025/03/13 03:15:00;P;;2,73;2,68;0,0;0,0;0,0
2025/03/13 03:30:00;P;;2,72;2,67;0,0;0,0;0,0
2025/03/13 03:45:00;P;;2,72;2,67;0,0;0,0;0,0
2025/03/13 04:00:00;P;;2,72;2,66;0,0;0,0;0,0
2025/03/13 04:15:00;P;;2,71;2,66;0,0;0,0;0,0
2025/03/13 04:30:00;P;;2,71;2,66;0,0;0,0;0,0
2025/03/13 04:45:00;P;;2,71;2,65;0,0;0,0;0,0
2025/03/13 05:00:00;P;;2,70;2,65;0,0;0,0;0,0
2025/03/13 05:15:00;P;;2,69;2,65;0,0;0,0;0,0
2025/03/13 05:30:00;P;;2,70;2,65;0,0;0,0;0,0
2025/03/13 05:40:00;A;;;;;;0,2
2025/03/13 05:45:00;P;;2,68;2,64;0,0;0,0;0,2
2025/03/13 06:00:00;P;;2,68;2,63;0,0;0,0;0,2
2025/03/13 06:10:00;A;;;;;0,6;
2025/03/13 06:15:00;P;;2,67;2,62;0,0;0,6;0,2
2025/03/13 06:25:00;A;;;;;;0,5
2025/03/13 06:30:00;A;;2,65;2,60;0,0;0,8;0,5
2025/03/13 06:30:01;P;;;;;0,8;
2025/03/13 06:45:00;P;;2,63;2,58;0,0;0,8;0,5
2025/03/13 06:50:00;A;;;;;1,3;
2025/03/13 06:55:00;A;;;;;1,0;
2025/03/13 07:00:00;P;;2,60;2,55;0,0;0,8;0,4
2025/03/13 07:15:00;P;;2,59;2,53;0,0;0,7;0,3
2025/03/13 07:30:00;A;;2,56;2,51;0,0;0,5;0,7
2025/03/13 07:30:01;P;;;;;;0,7
2025/03/13 07:45:00;P;;2,54;2,49;0,0;0,6;0,5
2025/03/13 08:00:00;A;;2,53;2,47;0,0;0,7;0,3
2025/03/13 08:00:01;P;;;;;;0,3
2025/03/13 08:15:00;P;;2,51;2,46;0,0;0,6;0,3
2025/03/13 08:30:00;A;;2,54;2,49;0,0;0,8;0,3
2025/03/13 08:30:01;P;;;;;0,8;
2025/03/13 08:37:00;A;;;2,54;;;
2025/03/13 08:38:00;A;;2,60;;;;
2025/03/13 08:44:00;A;;;2,59;;;
2025/03/13 08:45:00;A;;2,65;2,60;0,0;0,7;0,2
2025/03/13 08:45:01;P;;2,65;;;;
2025/03/13 08:52:00;A;;;2,65;;;
2025/03/13 08:53:00;A;;2,71;;;;
2025/03/13 08:55:00;A;;;;;0,5;
2025/03/13 08:59:00;A;;;2,70;;;
2025/03/13 09:00:00;A;;2,76;2,71;0,0;0,6;0,3
2025/03/13 09:00:01;P;;2,76;;;;
2025/03/13 09:07:00;A;;;2,76;;;
2025/03/13 09:08:00;A;;2,82;;;;
2025/03/13 09:15:00;A;;2,87;2,82;0,0;0,5;0,2
2025/03/13 09:15:01;P;;;2,82;;;
2025/03/13 09:22:00;A;;2,93;2,88;;;
2025/03/13 09:25:00;A;;;;;0,0;
2025/03/13 09:29:00;A;;;2,93;;;
2025/03/13 09:30:00;A;;2,98;2,94;0,0;0,0;0,2
2025/03/13 09:30:01;P;;2,98;;;;
2025/03/13 09:36:00;A;;3,03;;;;
2025/03/13 09:37:00;A;;;2,99;;;
2025/03/13 09:45:00;P;;3,05;3,00;0,0;0,0;0,2
2025/03/13 09:55:00;A;;;;;0,5;0,5
2025/03/13 10:00:00;P;;3,03;2,99;0,0;0,5;0,5
2025/03/13 10:10:00;A;;;;;;0,2
2025/03/13 10:15:00;P;;3,02;2,97;0,0;0,6;0,2
2025/03/13 10:20:00;A;;;;;0,0;
2025/03/13 10:30:00;P;;3,00;2,96;0,0;0,0;0,0
2025/03/13 10:45:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/13 11:00:00;P;;2,99;2,94;0,0;0,0;0,0
2025/03/13 11:15:00;A;;2,99;2,94;0,0;0,5;0,0
2025/03/13 11:15:01;P;;;;;0,5;
2025/03/13 11:25:00;A;;;;;0,8;
2025/03/13 11:30:00;A;;2,97;2,92;0,0;0,5;0,2
2025/03/13 11:30:01;P;;;;;0,5;0,2
2025/03/13 11:35:00;A;;;;;0,0;
2025/03/13 11:45:00;P;;2,96;2,91;0,0;0,0;0,2
2025/03/13 11:55:00;A;;;;;;0,6
2025/03/13 12:00:00;P;;2,95;2,90;0,0;0,0;0,4
2025/03/13 12:15:00;P;;2,94;2,89;0,0;0,0;0,3
2025/03/13 12:30:00;P;;2,93;2,88;0,0;0,0;0,2
2025/03/13 12:45:00;P;;2,91;2,87;0,0;0,0;0,3
2025/03/13 13:00:00;P;;2,91;2,86;0,0;0,0;0,3
2025/03/13 13:15:00;P;;2,90;2,85;0,0;0,0;0,3
2025/03/13 13:30:00;P;;2,88;2,83;0,0;0,0;0,3
2025/03/13 13:45:00;P;;2,87;2,83;0,0;0,0;0,2
2025/03/13 14:00:00;P;;2,87;2,82;0,0;0,0;0,2
2025/03/13 14:05:00;A;;;;;0,5;
2025/03/13 14:10:00;A;;;;;0,0;
2025/03/13 14:15:00;P;;2,86;2,81;0,0;0,0;0,2
2025/03/13 14:30:00;A;;2,85;2,80;0,0;0,6;0,0
2025/03/13 14:30:01;P;;;;;0,6;
2025/03/13 14:40:00;A;;;;;;0,3
2025/03/13 14:45:00;A;;2,84;2,78;0,0;0,0;0,3
2025/03/13 14:45:01;P;;;;;0,0;
2025/03/13 14:50:00;A;;;;;;0,0
2025/03/13 15:00:00;P;;2,83;2,78;0,0;0,0;0,0
2025/03/13 15:15:00;P;;2,82;2,77;0,0;0,0;0,2
2025/03/13 15:30:00;P;;2,82;2,77;0,0;0,0;0,0
2025/03/13 15:45:00;P;;2,81;2,76;0,0;0,0;0,0
2025/03/13 15:55:00;A;;;;;;0,2
2025/03/13 16:00:00;P;;2,81;2,76;0,0;0,0;0,2
2025/03/13 16:15:00;P;;2,80;2,75;0,0;0,0;0,0
2025/03/13 16:30:00;P;;2,79;2,74;0,0;0,0;0,0
2025/03/13 16:35:00;A;;;;;0,6;
2025/03/13 16:40:00;A;;;;;;0,2
2025/03/13 16:45:00;A;;2,78;2,73;0,0;0,0;0,2
2025/03/13 16:45:01;P;;;;;0,0;
2025/03/13 17:00:00;P;;2,77;2,72;0,0;0,0;0,0
2025/03/13 17:15:00;A;;2,76;2,71;0,0;0,0;0,3
2025/03/13 17:15:01;P;;;;;;0,3
2025/03/13 17:20:00;A;;;;;0,6;
2025/03/13 17:30:00;P;;2,75;2,70;0,0;0,5;0,4
2025/03/13 17:40:00;A;;;;;0,0;
2025/03/13 17:45:00;A;;2,74;2,69;0,0;0,0;0,2
2025/03/13 17:45:01;P;;;;;;0,2
2025/03/13 18:00:00;P;;2,72;2,68;0,0;0,0;0,2
2025/03/13 18:15:00;P;;2,71;2,67;0,0;0,0;0,0
2025/03/13 18:20:00;A;;;;;;0,3
2025/03/13 18:25:00;A;;;;;;0,5
2025/03/13 18:30:00;A;;2,70;2,65;0,0;0,5;0,3
2025/03/13 18:30:01;P;;;;;0,5;
2025/03/13 18:45:00;P;;2,69;2,64;0,0;0,5;0,2
2025/03/13 18:55:00;A;;;;;;0,4
2025/03/13 19:00:00;P;;2,68;2,63;0,0;0,5;0,6
2025/03/13 19:15:00;P;;2,66;2,60;0,0;0,7;0,6
2025/03/13 19:20:00;A;;;;;0,5;
2025/03/13 19:30:00;P;;2,63;2,59;0,0;0,5;0,5
2025/03/13 19:35:00;A;;;;;0,8;
2025/03/13 19:40:00;A;;;;;0,6;
2025/03/13 19:45:00;P;;2,62;2,57;0,0;0,5;0,3
2025/03/13 19:50:00;A;;;;;;0,6
2025/03/13 19:55:00;A;;;;;0,0;
2025/03/13 20:00:00;P;;2,60;2,55;0,0;0,0;0,4
2025/03/13 20:10:00;A;;;;;0,5;
2025/03/13 20:15:00;P;;2,58;2,53;0,0;0,5;0,3
2025/03/13 20:30:00;P;;2,57;2,52;0,0;0,5;0,2
2025/03/13 20:45:00;A;;2,55;2,51;0,0;0,0;0,0
2025/03/13 20:45:01;P;;;;;0,0;
2025/03/13 21:00:00;A;;2,55;2,50;0,0;0,5;0,0
2025/03/13 21:00:01;P;;;;;0,5;
2025/03/13 21:15:00;A;;2,54;2,49;0,0;0,0;0,0
2025/03/13 21:15:01;P;;;;;0,0;
2025/03/13 21:30:00;P;;2,53;2,48;0,0;0,0;0,2
2025/03/13 21:45:00;P;;2,52;2,47;0,0;0,0;0,3
2025/03/13 21:55:00;A;;;;;0,5;
2025/03/13 22:00:00;P;;2,51;2,46;0,0;0,6;0,3
2025/03/13 22:10:00;A;;;;;0,0;
2025/03/13 22:15:00;P;;2,53;2,48;0,0;0,0;0,2
2025/03/13 22:22:00;A;;2,58;2,53;;;
2025/03/13 22:25:00;A;;;;;;0,6
2025/03/13 22:30:00;A;;2,64;2,59;0,0;0,0;0,7
2025/03/13 22:30:01;P;;2,64;2,59;;;
2025/03/13 22:35:00;A;;;;;;0,4
2025/03/13 22:38:00;A;;2,69;2,64;;;
2025/03/13 22:40:00;A;;;;;;0,2
2025/03/13 22:45:00;A;;2,74;2,69;0,0;0,0;0,2
2025/03/13 22:45:01;P;;;2,69;;;
2025/03/13 22:52:00;A;;2,79;2,74;;;
2025/03/13 23:00:00;A;;2,85;2,80;0,0;0,0;0,0
2025/03/13 23:00:01;P;;2,85;2,80;;;
2025/03/13 23:08:00;A;;2,91;2,86;;;
2025/03/13 23:15:00;A;;2,96;2,91;0,0;0,0;0,0
2025/03/13 23:15:01;P;;;2,91;;;
2025/03/13 23:22:00;A;;;2,96;;;
2025/03/13 23:23:00;A;;3,02;;;;
2025/03/13 23:30:00;P;;3,03;2,99;0,0;0,0;0,0
2025/03/13 23:45:00;P;;3,02;2,98;0,0;0,0;0,0
2025/03/14 00:00:00;P;;3,02;2,97;0,0;0,0;0,2
2025/03/14 00:15:00;P;;3,02;2,97;0,0;0,0;0,2
2025/03/14 00:30:00;P;;3,01;2,96;0,0;0,0;0,0
2025/03/14 00:45:00;P;;3,01;2,96;0,0;0,0;0,0
2025/03/14 01:00:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/14 01:15:00;P;;3,00;2,95;0,0;0,0;0,0
2025/03/14 01:30:00;P;;3,00;2,94;0,0;0,0;0,0
2025/03/14 01:45:00;P;;2,99;2,94;0,0;0,0;0,0
2025/03/14 02:00:00;P;;2,99;2,94;0,0;0,0;0,0
2025/03/14 02:15:00;P;;2,98;2,94;0,0;0,0;0,0
2025/03/14 02:30:00;P;;2,98;2,93;0,0;0,0;0,0
2025/03/14 02:45:00;P;;2,98;2,93;0,0;0,0;0,0
2025/03/14 03:00:00;P;;2,98;2,93;0,0;0,0;0,0
2025/03/14 03:15:00;P;;2,97;2,92;0,0;0,0;0,0
2025/03/14 03:30:00;P;;2,97;2,92;0,0;0,0;0,0
2025/03/14 03:45:00;P;;2,97;2,92;0,0;0,0;0,0
2025/03/14 04:00:00;P;;2,96;2,91;0,0;0,0;0,0
2025/03/14 04:15:00;P;;2,96;2,91;0,0;0,0;0,0
2025/03/14 04:30:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/14 04:45:00;P;;2,95;2,90;0,0;0,0;0,0
2025/03/14 05:00:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/14 05:15:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/14 05:30:00;P;;2,94;2,89;0,0;0,0;0,0
2025/03/14 05:45:00;P;;2,93;2,88;0,0;0,0;0,2
2025/03/14 05:55:00;A;;;;;;0,0
2025/03/14 06:00:00;P;;2,93;2,87;0,0;0,0;0,2
2025/03/14 06:10:00;A;;;;;0,9;
2025/03/14 06:15:00;A;;2,91;2,86;0,0;0,7;0,2
2025/03/14 06:15:01;P;;;;;0,7;
2025/03/14 06:25:00;A;;;;;;0,5
2025/03/14 06:30:00;P;;2,89;2,84;0,0;0,8;0,5
2025/03/14 06:45:00;P;;2,87;2,83;0,0;0,8;0,5
2025/03/14 07:00:00;P;;2,85;2,80;0,0;0,8;0,3
2025/03/14 07:05:00;A;;;;;;0,6
2025/03/14 07:15:00;A;;2,84;2,78;0,0;0,7;0,3
2025/03/14 07:15:01;P;;;;;;0,3
2025/03/14 07:30:00;P;;2,82;2,77;0,0;0,6;0,4
2025/03/14 07:35:00;A;;;;;;1,0
2025/03/14 07:40:00;A;;;;;;1,3
2025/03/14 07:45:00;A;;2,79;2,74;0,0;0,6;0,7
2025/03/14 07:45:01;P;;;;;;0,7
2025/03/14 08:00:00;P;;2,77;2,72;0,0;0,6;0,5
2025/03/14 08:05:00;A;;;;;;0,8
2025/03/14 08:10:00;A;;;;;;0,3
2025/03/14 08:15:00;P;;2,75;2,71;0,0;0,6;0,3
2025/03/14 08:30:25;P;;2,74;2,69;0,0;0,6;0,2
2025/03/14 08:35:00;A;;;;;0,0;
2025/03/14 08:45:00;P;;2,73;2,68;0,0;0,0;0,3
2025/03/14 09:00:00;P;;2,72;2,67;0,0;0,0;0,4
2025/03/14 09:10:00;A;;;;;0,4;
2025/03/14 09:15:00;A;;2,71;2,66;0,0;0,6;0,3
2025/03/14 09:15:01;P;;;;;0,6;
2025/03/14 09:30:00;P;;2,69;2,65;0,0;0,5;0,3
2025/03/14 09:35:00;A;;;;;0,0;
2025/03/14 09:40:00;A;;;;;0,5;0,0
2025/03/14 09:45:00;P;;2,69;2,64;0,0;0,5;0,0
2025/03/14 09:55:00;A;;;;;0,7;
2025/03/14 10:00:00;P;;2,68;2,63;0,0;0,8;0,0
2025/03/14 10:10:00;A;;;;;;0,2
2025/03/14 10:15:00;A;;2,66;2,61;0,0;0,5;0,4
2025/03/14 10:15:01;P;;;;;0,5;
2025/03/14 10:30:00;P;;2,65;2,60;0,0;0,6;0,3
2025/03/14 10:39:00;A;;2,71;2,66;;;
2025/03/14 10:45:00;A;;2,75;2,71;0,0;0,0;0,2
2025/03/14 10:45:01;P;;;;;0,0;
2025/03/14 10:51:00;A;;2,80;;;;
