Date-time;Type;Metadato grafico storico;POZ007 - Mazzini - Misura pressione rete (bar);POZ007 - Mazzini - Misura portata rete modbus (l/s);POZ007 - Mazzini - Misura livello falda (m)
2025/03/04 13:14:00;A;;;;26,95
2025/03/04 13:15:00;P;;6,7;70,0;26,89
2025/03/04 13:17:00;A;;;;26,21
2025/03/04 13:18:00;A;;;;26,94
2025/03/04 13:19:00;A;;;;25,90
2025/03/04 13:20:00;A;;;;27,04
2025/03/04 13:21:00;A;;;;26,83
2025/03/04 13:22:00;A;;;;27,81
2025/03/04 13:23:00;A;;;;25,01
2025/03/04 13:24:00;A;;;;27,13
2025/03/04 13:25:00;A;;;;27,43
2025/03/04 13:26:00;A;;;;26,43
2025/03/04 13:27:00;A;;;;27,79
2025/03/04 13:28:00;A;;;;26,90
2025/03/04 13:29:00;A;;;;25,63
2025/03/04 13:30:00;A;;6,8;69,8;27,26
2025/03/04 13:30:01;P;;;;27,26
2025/03/04 13:32:00;A;;;;26,96
2025/03/04 13:34:00;A;;;;27,23
2025/03/04 13:35:00;A;;;;26,85
2025/03/04 13:37:00;A;;;;26,56
2025/03/04 13:38:00;A;;;;27,08
2025/03/04 13:39:00;A;;;;27,90
2025/03/04 13:40:00;A;;;;27,19
2025/03/04 13:42:00;A;;;;26,82
2025/03/04 13:43:00;A;;;;27,12
2025/03/04 13:45:00;P;;6,8;71,0;26,94
2025/03/04 13:49:00;A;;;;25,84
2025/03/04 13:50:00;A;;;;27,07
2025/03/04 13:55:00;A;;;;27,39
2025/03/04 13:56:00;A;;;;26,88
2025/03/04 13:58:00;A;;;;27,37
2025/03/04 13:59:00;A;;;;27,08
2025/03/04 14:00:00;P;;6,8;68,6;26,95
2025/03/04 14:05:00;A;;;;26,63
2025/03/04 14:07:00;A;;;;24,60
2025/03/04 14:08:00;A;;;;28,56
2025/03/04 14:09:00;A;;;;26,91
2025/03/04 14:10:00;A;;;;26,05
2025/03/04 14:11:00;A;;;;26,97
2025/03/04 14:12:00;A;;;;26,75
2025/03/04 14:14:00;A;;;;27,76
2025/03/04 14:15:00;A;;6,7;70,1;26,61
2025/03/04 14:15:01;P;;;;26,61
2025/03/04 14:17:00;A;;;;26,96
2025/03/04 14:19:00;A;;;;29,03
2025/03/04 14:20:00;A;;;;26,58
2025/03/04 14:21:00;A;;;;24,94
2025/03/04 14:22:00;A;;;;27,08
2025/03/04 14:24:00;A;;;;26,03
2025/03/04 14:25:00;A;;;;27,07
2025/03/04 14:30:00;A;;6,8;70,2;26,83
2025/03/04 14:30:01;P;;;;26,83
2025/03/04 14:34:00;A;;;;27,28
2025/03/04 14:35:00;A;;;;25,36
2025/03/04 14:36:00;A;;;;27,07
2025/03/04 14:42:00;A;;;;26,76
2025/03/04 14:45:00;P;;6,8;68,8;26,68
2025/03/04 14:46:00;A;;;;26,06
2025/03/04 14:47:00;A;;;;26,45
2025/03/04 14:48:00;A;;;;26,80
2025/03/04 14:50:00;A;;;;27,05
2025/03/04 14:51:00;A;;;;26,84
2025/03/04 14:53:00;A;;;;26,48
2025/03/04 14:55:00;A;;;;27,05
2025/03/04 14:57:00;A;;;;25,58
2025/03/04 14:58:00;A;;;;26,91
2025/03/04 14:59:00;A;;;;25,50
2025/03/04 15:00:00;A;;6,8;71,1;27,25
2025/03/04 15:00:01;P;;;;27,25
2025/03/04 15:01:00;A;;;;26,47
2025/03/04 15:02:00;A;;;;26,70
2025/03/04 15:03:00;A;;;;27,22
2025/03/04 15:05:00;A;;;;26,76
2025/03/04 15:06:00;A;;;;27,10
2025/03/04 15:08:00;A;;;;27,94
2025/03/04 15:09:00;A;;;;26,77
2025/03/04 15:10:00;A;;;;26,20
2025/03/04 15:11:00;A;;;;26,95
2025/03/04 15:15:00;P;;6,9;70,2;26,88
2025/03/04 15:16:00;A;;;;27,13
2025/03/04 15:17:00;A;;;;26,74
2025/03/04 15:18:00;A;;;;26,99
2025/03/04 15:19:00;A;;;;27,42
2025/03/04 15:20:00;A;;;;26,96
2025/03/04 15:23:00;A;;;;26,70
2025/03/04 15:24:00;A;;;;26,27
2025/03/04 15:25:00;A;;;;27,19
2025/03/04 15:26:00;A;;;;26,74
2025/03/04 15:27:00;A;;;;27,12
2025/03/04 15:28:00;A;;;;29,24
2025/03/04 15:29:00;A;;;;26,74
2025/03/04 15:30:00;P;;6,9;69,8;26,63
2025/03/04 15:32:00;A;;;;26,99
2025/03/04 15:33:00;A;;;;27,54
2025/03/04 15:34:00;A;;;;26,77
2025/03/04 15:36:00;A;;;;27,13
2025/03/04 15:37:00;A;;;;26,86
2025/03/04 15:38:00;A;;;;27,67
2025/03/04 15:39:00;A;;;;26,96
2025/03/04 15:41:00;A;;;;26,58
2025/03/04 15:42:00;A;;;;27,25
2025/03/04 15:43:00;A;;;;26,87
2025/03/04 15:45:00;A;;6,9;70,4;27,23
2025/03/04 15:45:01;P;;;;27,23
2025/03/04 15:46:00;A;;;;28,41
2025/03/04 15:47:00;A;;;;26,12
2025/03/04 15:48:00;A;;;;26,94
2025/03/04 15:50:00;A;;;;25,55
2025/03/04 15:51:00;A;;;;25,23
2025/03/04 15:52:00;A;;;;25,69
2025/03/04 15:53:00;A;;;;26,71
2025/03/04 15:55:00;A;;;;26,13
2025/03/04 15:56:00;A;;;;25,04
2025/03/04 15:57:00;A;;;;26,89
2025/03/04 16:00:00;P;;6,9;69,7;26,94
2025/03/04 16:01:00;A;;;;26,65
2025/03/04 16:03:00;A;;;;27,02
2025/03/04 16:05:00;A;;;;26,51
2025/03/04 16:06:00;A;;;;24,60
2025/03/04 16:07:00;A;;;;26,96
2025/03/04 16:08:00;A;;;;26,74
2025/03/04 16:09:00;A;;;;26,99
2025/03/04 16:10:00;A;;;;26,60
2025/03/04 16:11:00;A;;;;27,16
2025/03/04 16:14:00;A;;;;26,73
2025/03/04 16:15:00;A;;6,9;69,2;26,97
2025/03/04 16:15:01;P;;;;26,97
2025/03/04 16:16:00;A;;;;26,72
2025/03/04 16:17:00;A;;;;27,59
2025/03/04 16:18:00;A;;;;26,61
2025/03/04 16:19:00;A;;;;27,15
2025/03/04 16:20:00;A;;;;26,00
2025/03/04 16:21:00;A;;;;26,88
2025/03/04 16:22:00;A;;;;26,49
2025/03/04 16:23:00;A;;;;26,82
2025/03/04 16:24:00;A;;;;27,47
2025/03/04 16:25:00;A;;;;26,88
2025/03/04 16:26:00;A;;;;25,81
2025/03/04 16:27:00;A;;;;26,91
2025/03/04 16:28:00;A;;;;27,14
2025/03/04 16:29:00;A;;;;26,64
2025/03/04 16:30:00;A;;6,9;69,6;26,91
2025/03/04 16:30:01;P;;;;26,91
2025/03/04 16:33:00;A;;;;27,45
2025/03/04 16:34:00;A;;;;26,90
2025/03/04 16:35:00;A;;;;27,20
2025/03/04 16:36:00;A;;;;26,83
2025/03/04 16:37:00;A;;;;27,13
2025/03/04 16:39:00;A;;;;25,99
2025/03/04 16:40:00;A;;;;26,82
2025/03/04 16:41:00;A;;;;26,35
2025/03/04 16:43:00;A;;;;26,80
2025/03/04 16:44:00;A;;;;24,73
2025/03/04 16:45:00;A;;6,9;69,7;26,86
2025/03/04 16:45:01;P;;;;26,86
2025/03/04 16:46:00;A;;;;27,19
2025/03/04 16:47:00;A;;;;26,94
2025/03/04 16:48:00;A;;;;27,71
2025/03/04 16:49:00;A;;;;26,86
2025/03/04 16:50:00;A;;;;26,62
2025/03/04 16:51:00;A;;;;27,02
2025/03/04 16:55:00;A;;;;25,82
2025/03/04 16:56:00;A;;;;26,85
2025/03/04 16:57:00;A;;;;26,65
2025/03/04 16:59:00;A;;;;26,95
2025/03/04 17:00:00;A;;7,0;69,8;25,76
2025/03/04 17:00:01;P;;;;25,76
2025/03/04 17:01:00;A;;;;27,12
2025/03/04 17:06:00;A;;;;25,82
2025/03/04 17:07:00;A;;;;26,87
2025/03/04 17:08:00;A;;;;25,54
2025/03/04 17:09:00;A;;;;27,06
2025/03/04 17:11:00;A;;;;26,65
2025/03/04 17:12:00;A;;;;27,13
2025/03/04 17:13:00;A;;;;26,67
2025/03/04 17:14:00;A;;;;27,21
2025/03/04 17:15:00;P;;6,8;70,2;27,02
2025/03/04 17:20:00;A;;;;26,77
2025/03/04 17:21:00;A;;;;27,00
2025/03/04 17:22:00;A;;;;28,03
2025/03/04 17:23:00;A;;;;26,60
2025/03/04 17:24:00;A;;;;26,33
2025/03/04 17:27:00;A;;;;27,06
2025/03/04 17:29:00;A;;;;26,65
2025/03/04 17:30:00;A;;6,8;70,3;27,24
2025/03/04 17:30:01;P;;;;27,24
2025/03/04 17:31:00;A;;;;26,83
2025/03/04 17:34:00;A;;;;25,92
2025/03/04 17:35:00;A;;;;26,91
2025/03/04 17:36:00;A;;;;26,08
2025/03/04 17:37:00;A;;;;27,96
2025/03/04 17:38:00;A;;;;26,55
2025/03/04 17:39:00;A;;;;27,06
2025/03/04 17:40:00;A;;;;25,62
2025/03/04 17:41:00;A;;;;26,86
2025/03/04 17:43:00;A;;;;25,60
2025/03/04 17:44:00;A;;;;27,08
2025/03/04 17:45:00;A;;6,8;70,1;25,10
2025/03/04 17:45:01;P;;;;25,10
2025/03/04 17:46:00;A;;;;27,08
2025/03/04 17:48:00;A;;;;26,72
2025/03/04 17:50:00;A;;;;27,26
2025/03/04 17:51:00;A;;;;25,76
2025/03/04 17:52:00;A;;;;26,89
2025/03/04 17:53:00;A;;;;26,39
2025/03/04 17:54:00;A;;;;27,07
2025/03/04 17:56:00;A;;;;26,81
2025/03/04 17:57:00;A;;;;26,19
2025/03/04 17:58:00;A;;;;26,73
2025/03/04 17:59:00;A;;;;25,08
2025/03/04 18:00:00;A;;6,8;70,0;27,08
2025/03/04 18:00:01;P;;;;27,08
2025/03/04 18:02:00;A;;;;26,45
2025/03/04 18:03:00;A;;;;26,73
2025/03/04 18:04:00;A;;;;26,95
2025/03/04 18:07:00;A;;;;26,59
2025/03/04 18:08:00;A;;;;28,52
2025/03/04 18:09:00;A;;;;26,78
2025/03/04 18:12:00;A;;;;27,01
2025/03/04 18:13:00;A;;;;27,41
2025/03/04 18:14:00;A;;;;26,95
2025/03/04 18:15:00;A;;6,9;70,9;27,27
2025/03/04 18:15:01;P;;;;27,27
2025/03/04 18:16:00;A;;;;26,75
2025/03/04 18:17:00;A;;;;24,28
2025/03/04 18:18:00;A;;;;27,06
2025/03/04 18:19:00;A;;;;26,83
2025/03/04 18:21:00;A;;;;26,51
2025/03/04 18:22:00;A;;;;26,86
2025/03/04 18:24:00;A;;;;27,20
2025/03/04 18:25:00;A;;;;26,49
2025/03/04 18:26:00;A;;;;26,96
2025/03/04 18:30:00;P;;6,8;69,3;26,89
2025/03/04 18:31:00;A;;;;25,22
2025/03/04 18:32:00;A;;;;27,02
2025/03/04 18:33:00;A;;;;27,61
2025/03/04 18:35:00;A;;;;26,91
2025/03/04 18:36:00;A;;;;29,45
2025/03/04 18:37:00;A;;;;27,23
2025/03/04 18:38:00;A;;;;26,37
2025/03/04 18:39:00;A;;;;26,90
2025/03/04 18:42:00;A;;;;27,41
2025/03/04 18:43:00;A;;;;26,82
2025/03/04 18:44:00;A;;;;25,75
2025/03/04 18:45:00;A;;6,8;70,5;27,16
2025/03/04 18:45:01;P;;;;27,16
2025/03/04 18:46:00;A;;;;26,95
2025/03/04 18:47:00;A;;;;26,69
2025/03/04 18:48:00;A;;;;26,40
2025/03/04 18:49:00;A;;;;26,61
2025/03/04 18:50:00;A;;;;27,35
2025/03/04 18:51:00;A;;;;23,91
2025/03/04 18:52:00;A;;;;27,27
2025/03/04 18:53:00;A;;;;26,88
2025/03/04 18:54:00;A;;;;27,20
2025/03/04 18:55:00;A;;;;26,51
2025/03/04 18:56:00;A;;;;27,67
2025/03/04 18:57:00;A;;;;26,76
2025/03/04 18:58:00;A;;;;26,97
2025/03/04 19:00:00;A;;6,8;69,8;26,63
2025/03/04 19:00:01;P;;;;26,63
2025/03/04 19:03:00;A;;;;27,10
2025/03/04 19:04:00;A;;;;26,57
2025/03/04 19:05:00;A;;;;27,02
2025/03/04 19:06:00;A;;;;25,57
2025/03/04 19:07:00;A;;;;27,44
2025/03/04 19:08:00;A;;;;27,64
2025/03/04 19:09:00;A;;;;26,86
2025/03/04 19:11:00;A;;;;27,09
2025/03/04 19:12:00;A;;;;26,65
2025/03/04 19:13:00;A;;;;26,97
2025/03/04 19:15:00;A;;6,7;70,3;27,46
2025/03/04 19:15:01;P;;;;27,46
2025/03/04 19:16:00;A;;;;27,25
2025/03/04 19:17:00;A;;;;26,90
2025/03/04 19:18:00;A;;;;27,26
2025/03/04 19:19:00;A;;;;26,96
2025/03/04 19:23:00;A;;;;27,94
2025/03/04 19:24:00;A;;;;27,17
2025/03/04 19:25:00;A;;;;26,96
2025/03/04 19:27:00;A;;;;27,20
2025/03/04 19:29:00;A;;;;26,97
2025/03/04 19:30:00;P;;6,8;70,1;26,89
2025/03/04 19:33:00;A;;;;26,64
2025/03/04 19:34:00;A;;;;26,93
2025/03/04 19:35:00;A;;;;25,43
2025/03/04 19:36:00;A;;;;26,67
2025/03/04 19:39:00;A;;;;26,33
2025/03/04 19:40:00;A;;;;26,72
2025/03/04 19:41:00;A;;;;28,26
2025/03/04 19:42:00;A;;;;26,81
2025/03/04 19:44:00;A;;;;27,61
2025/03/04 19:45:00;A;;6,9;69,7;26,35
2025/03/04 19:45:01;P;;;;26,35
2025/03/04 19:46:00;A;;;;25,12
2025/03/04 19:47:00;A;;;;26,88
2025/03/04 19:48:00;A;;;;26,67
2025/03/04 19:49:00;A;;;;26,90
2025/03/04 19:51:00;A;;;;25,86
2025/03/04 19:52:00;A;;;;26,82
2025/03/04 19:54:00;A;;;;24,83
2025/03/04 19:55:00;A;;;;26,81
2025/03/04 19:58:00;A;;;;26,54
2025/03/04 19:59:00;A;;;;27,04
2025/03/04 20:00:00;P;;6,9;69,5;27,13
2025/03/04 20:01:00;A;;;;24,02
2025/03/04 20:05:00;A;;;0,0;
2025/03/04 20:15:00;P;;6,7;0,0;23,97
2025/03/04 20:30:00;P;;6,8;0,0;23,95
2025/03/04 20:45:00;P;;6,8;0,0;23,94
2025/03/04 21:00:00;P;;6,7;0,0;23,95
2025/03/04 21:15:00;P;;6,6;0,0;23,94
2025/03/04 21:30:00;P;;6,7;0,0;23,93
2025/03/04 21:45:00;P;;6,6;0,0;23,94
2025/03/04 22:00:00;P;;6,7;0,0;23,93
2025/03/04 22:15:00;P;;6,7;0,0;23,96
2025/03/04 22:30:00;P;;6,7;0,0;23,94
2025/03/04 22:45:00;P;;6,7;0,0;23,92
2025/03/04 23:00:00;P;;6,7;0,0;23,93
2025/03/04 23:15:00;P;;6,8;0,0;23,92
2025/03/04 23:30:00;P;;6,8;0,0;23,92
2025/03/04 23:45:00;P;;6,8;0,0;23,90
2025/03/05 00:00:00;P;;6,8;0,0;23,92
2025/03/05 00:15:00;P;;6,9;0,0;23,92
2025/03/05 00:30:00;P;;6,9;0,0;23,93
2025/03/05 00:45:00;P;;6,9;0,0;23,92
2025/03/05 01:00:00;P;;6,9;0,0;23,92
2025/03/05 01:15:00;P;;6,9;0,0;23,91
2025/03/05 01:30:00;P;;6,9;0,0;23,92
2025/03/05 01:45:00;P;;6,9;0,0;23,91
2025/03/05 02:00:00;P;;7,0;0,0;23,91
2025/03/05 02:15:00;P;;7,0;0,0;23,91
2025/03/05 02:30:00;P;;6,9;0,0;23,91
2025/03/05 02:45:00;P;;6,9;0,0;23,90
2025/03/05 03:00:00;P;;7,0;0,0;23,90
2025/03/05 03:15:00;P;;7,0;0,0;23,91
2025/03/05 03:30:00;P;;7,0;0,0;23,90
2025/03/05 03:45:00;P;;6,9;0,0;23,90
2025/03/05 04:00:00;P;;6,8;0,0;23,88
2025/03/05 04:15:00;P;;6,8;0,0;23,87
2025/03/05 04:30:00;P;;6,8;0,0;23,87
2025/03/05 04:45:00;P;;6,8;0,0;23,86
2025/03/05 05:00:00;P;;6,8;0,0;23,87
2025/03/05 05:15:00;P;;6,8;0,0;23,86
2025/03/05 05:30:00;P;;6,8;0,0;23,86
2025/03/05 05:45:00;P;;6,8;0,0;23,85
2025/03/05 06:00:00;P;;6,8;0,0;23,85
2025/03/05 06:01:00;A;;;;25,42
2025/03/05 06:02:00;A;;;;26,88
2025/03/05 06:03:00;A;;;;27,10
2025/03/05 06:05:00;A;;;70,5;26,80
2025/03/05 06:07:00;A;;;;27,28
2025/03/05 06:08:00;A;;;;25,98
2025/03/05 06:09:00;A;;;;27,17
2025/03/05 06:10:00;A;;;;26,92
2025/03/05 06:11:00;A;;;;27,34
2025/03/05 06:12:00;A;;;;25,43
2025/03/05 06:13:00;A;;;;26,53
2025/03/05 06:14:00;A;;;;26,97
2025/03/05 06:15:00;P;;6,8;69,9;27,08
2025/03/05 06:16:00;A;;;;26,86
2025/03/05 06:21:00;A;;;;27,18
2025/03/05 06:23:00;A;;;;25,62
2025/03/05 06:24:00;A;;;;26,85
2025/03/05 06:26:00;A;;;;27,09
2025/03/05 06:27:00;A;;;;26,70
2025/03/05 06:28:00;A;;;;26,99
2025/03/05 06:29:00;A;;;;27,21
2025/03/05 06:30:00;A;;6,7;69,8;26,69
2025/03/05 06:30:01;P;;;;26,69
2025/03/05 06:31:00;A;;;;25,14
2025/03/05 06:32:00;A;;;;26,42
2025/03/05 06:33:00;A;;;;25,82
2025/03/05 06:34:00;A;;;;27,28
2025/03/05 06:35:00;A;;;;26,66
2025/03/05 06:36:00;A;;;;26,99
2025/03/05 06:37:00;A;;;;26,60
2025/03/05 06:38:00;A;;;;24,60
2025/03/05 06:39:00;A;;;;26,51
2025/03/05 06:40:00;A;;;;26,81
2025/03/05 06:45:00;A;;6,7;71,0;26,56
2025/03/05 06:45:01;P;;;;26,56
2025/03/05 06:46:00;A;;;;26,33
2025/03/05 06:47:00;A;;;;26,97
2025/03/05 06:48:00;A;;;;26,74
2025/03/05 06:50:00;A;;;;26,97
2025/03/05 06:53:00;A;;;;26,72
2025/03/05 06:54:00;A;;;;27,11
2025/03/05 06:56:00;A;;;;26,91
2025/03/05 06:57:00;A;;;;27,17
2025/03/05 06:58:00;A;;;;26,73
2025/03/05 06:59:00;A;;;;26,45
2025/03/05 07:00:00;A;;6,6;71,3;27,45
2025/03/05 07:00:01;P;;;;27,45
2025/03/05 07:01:00;A;;;;26,82
2025/03/05 07:05:00;A;;;;28,16
2025/03/05 07:06:00;A;;;;27,07
2025/03/05 07:09:00;A;;;;26,67
2025/03/05 07:10:00;A;;;;27,63
2025/03/05 07:11:00;A;;;;26,90
2025/03/05 07:13:00;A;;;;27,27
2025/03/05 07:14:00;A;;;;26,95
2025/03/05 07:15:00;A;;6,7;71,1;27,18
2025/03/05 07:15:01;P;;;;27,18
2025/03/05 07:16:00;A;;;;26,45
2025/03/05 07:17:00;A;;;;26,95
2025/03/05 07:20:00;A;;;;27,15
2025/03/05 07:23:00;A;;;;26,03
2025/03/05 07:24:00;A;;;;27,11
2025/03/05 07:27:00;A;;;;26,02
2025/03/05 07:28:00;A;;;;26,65
2025/03/05 07:29:00;A;;;;27,34
2025/03/05 07:30:00;A;;6,7;70,6;26,20
2025/03/05 07:30:01;P;;;;26,20
2025/03/05 07:31:00;A;;;;26,90
2025/03/05 07:34:00;A;;;;26,35
2025/03/05 07:35:00;A;;;;27,11
2025/03/05 07:36:00;A;;;;27,32
2025/03/05 07:37:00;A;;;;26,03
2025/03/05 07:38:00;A;;;;26,94
2025/03/05 07:39:00;A;;;;27,22
2025/03/05 07:40:00;A;;;;26,90
2025/03/05 07:42:00;A;;;;27,28
2025/03/05 07:44:00;A;;;;26,70
2025/03/05 07:45:00;A;;6,7;71,4;27,04
2025/03/05 07:45:01;P;;;;27,04
2025/03/05 07:47:00;A;;;;26,78
2025/03/05 07:49:00;A;;;;26,51
2025/03/05 07:50:00;A;;6,5;;26,97
2025/03/05 07:52:00;A;;;;26,76
2025/03/05 07:54:00;A;;;;26,55
2025/03/05 07:55:00;A;;;;26,79
2025/03/05 07:56:00;A;;;;25,36
2025/03/05 07:57:00;A;;;;26,53
2025/03/05 07:58:00;A;;;;26,94
2025/03/05 07:59:00;A;;;;27,48
2025/03/05 08:00:00;A;;6,7;71,8;28,49
2025/03/05 08:00:01;P;;;;28,49
2025/03/05 08:01:00;A;;;;26,93
2025/03/05 08:02:00;A;;;;26,46
2025/03/05 08:03:00;A;;;;26,92
2025/03/05 08:05:00;A;;;;26,53
2025/03/05 08:06:00;A;;;;26,91
2025/03/05 08:09:00;A;;;;25,61
2025/03/05 08:10:00;A;;;;26,99
2025/03/05 08:11:00;A;;;;26,45
2025/03/05 08:12:00;A;;;;26,87
2025/03/05 08:15:00;P;;6,8;70,7;27,00
2025/03/05 08:16:00;A;;;;27,33
2025/03/05 08:18:00;A;;;;26,90
2025/03/05 08:22:00;A;;;;27,15
2025/03/05 08:23:00;A;;;;28,04
2025/03/05 08:25:00;A;;;;26,45
2025/03/05 08:27:00;A;;;;25,22
2025/03/05 08:28:00;A;;;;27,11
2025/03/05 08:29:00;A;;;;26,64
2025/03/05 08:30:00;A;;6,8;70,7;25,34
2025/03/05 08:30:01;P;;;;25,34
2025/03/05 08:31:00;A;;;;25,10
2025/03/05 08:32:00;A;;;;27,00
2025/03/05 08:33:00;A;;;;27,72
2025/03/05 08:34:00;A;;;;26,99
2025/03/05 08:35:00;A;;;;27,27
2025/03/05 08:36:00;A;;;;26,63
2025/03/05 08:37:00;A;;;;26,96
2025/03/05 08:39:00;A;;;;27,24
2025/03/05 08:40:00;A;;;;26,79
2025/03/05 08:41:00;A;;;;27,22
2025/03/05 08:42:00;A;;;;26,14
2025/03/05 08:43:00;A;;;;26,48
2025/03/05 08:44:00;A;;;;27,00
2025/03/05 08:45:00;P;;6,7;71,1;26,94
2025/03/05 08:47:00;A;;;;27,23
2025/03/05 08:48:00;A;;;;26,95
2025/03/05 08:49:00;A;;;;27,19
2025/03/05 08:51:00;A;;;;26,89
2025/03/05 08:53:00;A;;;;27,45
2025/03/05 08:54:00;A;;;;26,82
2025/03/05 08:55:00;A;;;;27,10
2025/03/05 08:56:00;A;;;;25,04
2025/03/05 08:57:00;A;;;;26,91
2025/03/05 08:58:00;A;;;;26,69
2025/03/05 09:00:00;P;;6,7;70,4;26,89
2025/03/05 09:01:00;A;;;;27,14
2025/03/05 09:02:00;A;;;;26,88
2025/03/05 09:03:00;A;;;;27,24
2025/03/05 09:05:00;A;;;;26,68
2025/03/05 09:06:00;A;;;;26,92
2025/03/05 09:08:00;A;;;;27,17
2025/03/05 09:09:00;A;;;;26,97
2025/03/05 09:10:00;A;;;;29,22
2025/03/05 09:11:00;A;;;;26,83
2025/03/05 09:13:00;A;;;;26,39
2025/03/05 09:15:00;A;;6,8;71,4;27,09
2025/03/05 09:15:01;P;;;;27,09
2025/03/05 09:17:00;A;;;;26,71
2025/03/05 09:18:00;A;;;;27,04
2025/03/05 09:20:00;A;;;;26,76
2025/03/05 09:23:00;A;;;;27,27
2025/03/05 09:24:00;A;;;;26,75
2025/03/05 09:27:00;A;;;;25,02
2025/03/05 09:28:00;A;;;;26,95
2025/03/05 09:29:00;A;;;;26,71
2025/03/05 09:30:00;P;;6,8;70,4;26,89
2025/03/05 09:32:00;A;;;;27,13
2025/03/05 09:37:00;A;;;;27,47
2025/03/05 09:38:00;A;;;;28,79
2025/03/05 09:39:00;A;;;;26,77
2025/03/05 09:40:00;A;;;;27,14
2025/03/05 09:41:00;A;;;;26,91
2025/03/05 09:42:00;A;;;;26,59
2025/03/05 09:43:00;A;;;;26,35
2025/03/05 09:44:00;A;;;;26,62
2025/03/05 09:45:00;A;;6,8;70,1;27,00
2025/03/05 09:45:01;P;;;;27,00
2025/03/05 09:47:00;A;;;;28,84
2025/03/05 09:48:00;A;;;;27,16
2025/03/05 09:50:00;A;;;;26,89
2025/03/05 09:51:00;A;;;;26,30
2025/03/05 09:52:00;A;;;;26,89
2025/03/05 09:53:00;A;;;;27,17
2025/03/05 09:59:00;A;;;;26,84
2025/03/05 10:00:00;A;;6,7;70,2;26,58
2025/03/05 10:00:01;P;;;;26,58
2025/03/05 10:01:00;A;;;;27,21
2025/03/05 10:02:00;A;;;;27,43
2025/03/05 10:03:00;A;;;;26,33
2025/03/05 10:04:00;A;;;;26,84
2025/03/05 10:08:00;A;;;;27,27
2025/03/05 10:09:00;A;;;;26,75
2025/03/05 10:10:00;A;;;;27,14
2025/03/05 10:11:00;A;;;;26,85
2025/03/05 10:12:00;A;;;;27,05
2025/03/05 10:13:00;A;;;;26,69
2025/03/05 10:15:00;P;;6,8;69,4;26,59
2025/03/05 10:16:00;A;;;;26,95
2025/03/05 10:17:00;A;;;;26,21
2025/03/05 10:18:00;A;;;;27,02
2025/03/05 10:19:00;A;;;;26,64
2025/03/05 10:20:00;A;;;;26,90
2025/03/05 10:21:00;A;;;;27,29
2025/03/05 10:22:00;A;;;;26,96
2025/03/05 10:23:00;A;;;;27,55
2025/03/05 10:24:00;A;;;;27,22
2025/03/05 10:26:00;A;;;;26,65
2025/03/05 10:28:00;A;;;;27,01
2025/03/05 10:29:00;A;;;;26,66
2025/03/05 10:30:00;A;;6,7;70,2;27,17
2025/03/05 10:30:01;P;;;;27,17
2025/03/05 10:31:00;A;;;;26,77
2025/03/05 10:32:00;A;;;;27,16
2025/03/05 10:33:00;A;;;;24,76
2025/03/05 10:34:00;A;;;;26,96
2025/03/05 10:35:00;A;;;;26,58
2025/03/05 10:36:00;A;;;;26,87
2025/03/05 10:45:00;A;;6,8;70,4;27,20
2025/03/05 10:45:01;P;;;;27,20
2025/03/05 10:46:00;A;;;;28,86
2025/03/05 10:47:00;A;;;;26,92
2025/03/05 10:48:00;A;;;;27,78
2025/03/05 10:49:00;A;;;;27,23
2025/03/05 10:50:00;A;;;;27,00
2025/03/05 10:51:00;A;;;;26,68
2025/03/05 10:52:00;A;;;;27,41
2025/03/05 10:53:00;A;;;;26,99
2025/03/05 10:54:00;A;;;;26,40
2025/03/05 10:55:00;A;;;;27,59
2025/03/05 10:56:00;A;;;;27,37
2025/03/05 10:57:00;A;;;;27,67
2025/03/05 10:58:00;A;;;;26,97
2025/03/05 10:59:00;A;;;;26,70
2025/03/05 11:00:00;A;;6,9;69,6;27,11
2025/03/05 11:00:01;P;;;;27,11
2025/03/05 11:01:00;A;;;;27,46
2025/03/05 11:02:00;A;;;;27,25
2025/03/05 11:04:00;A;;;;26,94
2025/03/05 11:07:00;A;;;;25,59
2025/03/05 11:08:00;A;;;;27,26
2025/03/05 11:09:00;A;;;;26,95
2025/03/05 11:11:00;A;;;;26,71
2025/03/05 11:13:00;A;;;;26,92
2025/03/05 11:14:00;A;;;;26,58
2025/03/05 11:15:00;A;;6,8;69,1;26,90
2025/03/05 11:15:01;P;;;;26,90
2025/03/05 11:22:00;A;;;;25,97
2025/03/05 11:23:00;A;;;;27,06
2025/03/05 11:25:00;A;;;;26,80
2025/03/05 11:26:00;A;;;;26,56
2025/03/05 11:28:00;A;;;;27,82
2025/03/05 11:29:00;A;;;;26,92
2025/03/05 11:30:00;P;;6,9;69,9;26,81
2025/03/05 11:32:00;A;;;;27,08
2025/03/05 11:33:00;A;;;;26,17
2025/03/05 11:34:00;A;;;;26,89
2025/03/05 11:36:00;A;;;;27,28
2025/03/05 11:37:00;A;;;;25,80
2025/03/05 11:38:00;A;;;;26,94
2025/03/05 11:39:00;A;;;;27,55
2025/03/05 11:40:00;A;;;;26,70
2025/03/05 11:41:00;A;;;;26,31
2025/03/05 11:42:00;A;;;;27,32
2025/03/05 11:43:00;A;;;;26,91
2025/03/05 11:45:00;A;;6,8;70,9;27,13
2025/03/05 11:45:01;P;;;;27,13
2025/03/05 11:46:00;A;;;;26,62
2025/03/05 11:47:00;A;;;;26,96
