Date-time;Type;Metadato grafico storico;RIL003 - San Giorgio - Misura pressione rete (bar);RIL003 - San Giorgio - Misura pressione rilancio (bar);RIL003 - San Giorgio - Misura pressione Miramonti (bar);RIL003 - San Giorgio - Misura portata Miramonti (impulsiva) (mc);RIL003 - San Giorgio - Misura portata rete (impulsiva) (mc)
2025/03/12 09:00:01;P;;;;5,9;;
2025/03/12 09:05:00;A;;;;5,6;;
2025/03/12 09:10:00;A;;3,2;;;;
2025/03/12 09:15:00;P;;3,2;48,1;5,4;0,00;0,0
2025/03/12 09:20:00;A;;;;6,3;;
2025/03/12 09:25:00;A;;;;5,8;;
2025/03/12 09:30:00;P;;3,3;48,0;6,0;0,00;0,0
2025/03/12 09:35:00;A;;;;5,5;;
2025/03/12 09:40:00;A;;;;5,8;;
2025/03/12 09:45:00;A;;3,3;48,1;6,1;0,00;0,0
2025/03/12 09:45:01;P;;;;6,1;;
2025/03/12 09:55:00;A;;;;5,8;;
2025/03/12 10:00:00;A;;2,3;48,1;5,5;0,00;0,0
2025/03/12 10:00:01;P;;2,3;;5,5;;
2025/03/12 10:05:00;A;;3,4;;;;
2025/03/12 10:10:00;A;;;;6,2;;
2025/03/12 10:15:00;A;;3,3;48,0;5,5;0,00;0,0
2025/03/12 10:15:01;P;;;;5,5;;
2025/03/12 10:20:00;A;;;;6,1;;
2025/03/12 10:25:00;A;;;;5,8;;
2025/03/12 10:30:00;P;;3,2;48,1;6,0;0,00;0,0
2025/03/12 10:35:00;A;;;;5,8;;
2025/03/12 10:45:00;P;;3,3;48,1;5,7;0,00;0,0
2025/03/12 11:00:00;A;;3,2;48,0;6,0;0,00;0,0
2025/03/12 11:00:01;P;;;;6,0;;
2025/03/12 11:10:00;A;;;;5,7;;
2025/03/12 11:15:00;A;;3,2;48,0;6,1;0,00;0,0
2025/03/12 11:15:01;P;;;;6,1;;
2025/03/12 11:25:00;A;;;;5,7;;
2025/03/12 11:30:00;A;;3,2;48,1;5,9;0,00;0,0
2025/03/12 11:30:01;P;;;;5,9;;
2025/03/12 11:35:00;A;;;;5,5;;
2025/03/12 11:40:00;A;;;;5,9;;
2025/03/12 11:45:00;A;;3,3;48,1;5,5;0,00;0,0
2025/03/12 11:45:01;P;;;;5,5;;
2025/03/12 12:00:00;A;;3,3;48,0;6,1;0,00;0,0
2025/03/12 12:00:01;P;;;;6,1;;
2025/03/12 12:05:00;A;;3,0;;5,8;;
2025/03/12 12:10:00;A;;3,3;;;;
2025/03/12 12:15:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/12 12:20:00;A;;;;6,1;;
2025/03/12 12:30:00;A;;3,3;48,1;5,6;0,00;0,0
2025/03/12 12:30:01;P;;;;5,6;;
2025/03/12 12:40:00;A;;;;5,4;;
2025/03/12 12:45:00;A;;3,2;48,1;5,7;0,00;0,0
2025/03/12 12:45:01;P;;;;5,7;;
2025/03/12 13:00:00;A;;3,1;48,0;6,1;0,00;0,0
2025/03/12 13:00:01;P;;;;6,1;;
2025/03/12 13:10:00;A;;;;5,5;;
2025/03/12 13:15:00;P;;3,2;48,1;5,4;0,00;0,0
2025/03/12 13:20:00;A;;;;5,6;;
2025/03/12 13:30:00;P;;3,0;48,0;5,6;0,00;0,0
2025/03/12 13:40:00;A;;3,2;;6,1;;
2025/03/12 13:45:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/12 13:45:01;P;;;;5,5;;
2025/03/12 13:50:00;A;;;;6,0;;
2025/03/12 14:00:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/12 14:00:01;P;;;;5,5;;
2025/03/12 14:05:00;A;;;;6,1;;
2025/03/12 14:10:00;A;;;;5,6;;
2025/03/12 14:15:00;A;;3,3;48,0;6,0;0,00;0,0
2025/03/12 14:15:01;P;;;;6,0;;
2025/03/12 14:20:00;A;;;;5,6;;
2025/03/12 14:30:00;P;;3,3;48,0;5,7;0,00;0,0
2025/03/12 14:45:00;P;;3,3;48,0;5,7;0,00;0,0
2025/03/12 15:00:00;A;;3,1;48,0;5,9;0,00;0,0
2025/03/12 15:00:01;P;;;;5,9;;
2025/03/12 15:10:00;A;;;;5,7;;
2025/03/12 15:15:00;P;;3,2;48,0;5,9;0,00;0,0
2025/03/12 15:20:00;A;;;;5,5;;
2025/03/12 15:25:00;A;;;;6,2;;
2025/03/12 15:30:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/12 15:30:01;P;;;;5,7;;
2025/03/12 15:40:00;A;;;;6,0;;
2025/03/12 15:45:00;P;;3,1;48,0;5,9;0,00;0,0
2025/03/12 15:50:00;A;;;;5,6;;
2025/03/12 15:55:00;A;;;;6,2;;
2025/03/12 16:00:00;A;;3,2;48,0;5,6;0,00;0,0
2025/03/12 16:00:01;P;;;;5,6;;
2025/03/12 16:15:00;A;;3,2;48,0;5,9;0,00;0,0
2025/03/12 16:15:01;P;;;;5,9;;
2025/03/12 16:20:00;A;;;;5,6;;
2025/03/12 16:25:00;A;;;;5,9;;
2025/03/12 16:30:00;P;;3,2;48,0;5,9;0,00;0,0
2025/03/12 16:35:00;A;;;;5,6;;
2025/03/12 16:40:00;A;;;;5,8;;
2025/03/12 16:45:00;P;;3,2;48,0;5,9;0,00;0,0
2025/03/12 16:55:00;A;;;;5,5;;
2025/03/12 17:00:00;P;;3,2;48,0;5,5;0,00;0,0
2025/03/12 17:10:00;A;;;;5,9;;
2025/03/12 17:15:00;A;;3,1;48,0;5,6;0,00;0,0
2025/03/12 17:15:01;P;;;;5,6;;
2025/03/12 17:20:00;A;;;50,9;5,9;;
2025/03/12 17:25:00;A;;;;5,7;;
2025/03/12 17:30:00;P;;3,0;50,9;5,6;0,00;0,0
2025/03/12 17:35:00;A;;;;6,1;;
2025/03/12 17:40:00;A;;;;5,5;;
2025/03/12 17:45:00;A;;2,9;50,9;5,9;0,00;0,0
2025/03/12 17:45:01;P;;;;5,9;;
2025/03/12 17:50:00;A;;;;6,2;;
2025/03/12 17:55:00;A;;;;5,8;;
2025/03/12 18:00:00;A;;3,1;51,0;5,6;0,00;0,0
2025/03/12 18:00:01;P;;3,1;;5,6;;
2025/03/12 18:05:00;A;;;;6,1;;
2025/03/12 18:15:00;A;;3,1;50,9;5,4;0,00;0,0
2025/03/12 18:15:01;P;;;;5,4;;
2025/03/12 18:20:00;A;;2,9;;5,7;;
2025/03/12 18:25:00;A;;;;6,1;;
2025/03/12 18:30:00;A;;3,1;50,9;5,9;0,00;0,0
2025/03/12 18:30:01;P;;;;5,9;;
2025/03/12 18:35:00;A;;;;5,6;;
2025/03/12 18:40:00;A;;;46,9;5,8;;
2025/03/12 18:45:00;A;;3,1;48,1;5,5;0,00;0,0
2025/03/12 18:45:01;P;;;48,1;5,5;;
2025/03/12 18:50:00;A;;;;5,9;;
2025/03/12 18:55:00;A;;;;5,7;;
2025/03/12 19:00:00;A;;3,1;48,0;6,0;0,00;0,0
2025/03/12 19:00:01;P;;;;6,0;;
2025/03/12 19:15:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/12 19:15:01;P;;;;5,7;;
2025/03/12 19:25:00;A;;;;5,9;;
2025/03/12 19:30:00;P;;3,2;48,1;5,8;0,00;0,0
2025/03/12 19:45:00;P;;3,1;48,1;6,0;0,00;0,0
2025/03/12 20:00:00;P;;3,1;48,0;5,9;0,00;0,0
2025/03/12 20:05:00;A;;;;6,1;;
2025/03/12 20:10:00;A;;;;5,6;;
2025/03/12 20:15:00;P;;3,1;48,0;5,4;0,00;0,0
2025/03/12 20:25:00;A;;;;5,7;;
2025/03/12 20:30:00;A;;3,0;48,0;6,1;0,00;0,0
2025/03/12 20:30:01;P;;;;6,1;;
2025/03/12 20:35:00;A;;;;5,8;;
2025/03/12 20:45:00;P;;3,1;48,1;5,6;0,00;0,0
2025/03/12 21:00:00;A;;3,1;48,1;6,0;0,00;0,0
2025/03/12 21:00:01;P;;;;6,0;;
2025/03/12 21:05:00;A;;;;5,7;;
2025/03/12 21:10:00;A;;3,3;;;;
2025/03/12 21:15:00;A;;3,2;48,0;6,3;0,00;0,0
2025/03/12 21:15:01;P;;;;6,3;;
2025/03/12 21:20:00;A;;;;5,8;;
2025/03/12 21:25:00;A;;;;5,5;;
2025/03/12 21:30:00;P;;3,3;48,0;5,6;0,00;0,0
2025/03/12 21:45:00;P;;3,4;48,0;5,8;0,00;0,0
2025/03/12 21:50:00;A;;;;6,0;;
2025/03/12 22:00:00;A;;3,4;48,1;5,7;0,00;0,0
2025/03/12 22:00:01;P;;;;5,7;;
2025/03/12 22:05:00;A;;;;5,5;;
2025/03/12 22:15:00;A;;3,5;48,0;5,7;0,00;0,0
2025/03/12 22:15:01;P;;;;5,7;;
2025/03/12 22:30:00;P;;3,5;48,1;5,8;0,00;0,0
2025/03/12 22:35:00;A;;3,1;;;;
2025/03/12 22:45:00;A;;3,1;48,1;5,6;0,00;0,0
2025/03/12 22:45:01;P;;;;5,6;;
2025/03/12 23:00:00;P;;3,1;48,0;5,8;0,00;0,0
2025/03/12 23:05:00;A;;3,4;;5,4;;
2025/03/12 23:15:00;A;;3,5;48,1;6,1;0,00;0,0
2025/03/12 23:15:01;P;;;;6,1;;
2025/03/12 23:20:00;A;;;;5,4;;
2025/03/12 23:25:00;A;;;;5,9;;
2025/03/12 23:30:00;P;;3,5;48,0;5,8;0,00;0,0
2025/03/12 23:45:00;A;;3,7;48,0;6,2;0,00;0,0
2025/03/12 23:45:01;P;;;;6,2;;
2025/03/12 23:55:00;A;;;;5,6;;
2025/03/13 00:00:00;A;;3,5;48,0;5,9;0,00;0,0
2025/03/13 00:00:01;P;;;;5,9;;
2025/03/13 00:05:00;A;;;;5,6;;
2025/03/13 00:15:00;A;;3,6;48,0;6,1;0,00;0,0
2025/03/13 00:15:01;P;;;;6,1;;
2025/03/13 00:20:00;A;;;;5,5;;
2025/03/13 00:30:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/13 00:30:01;P;;;;5,8;;
2025/03/13 00:35:00;A;;;;5,5;;
2025/03/13 00:40:00;A;;;;5,7;;
2025/03/13 00:45:00;A;;3,3;48,0;5,7;0,00;0,0
2025/03/13 00:45:01;P;;3,3;;;;
2025/03/13 00:50:00;A;;3,7;;;;
2025/03/13 00:55:00;A;;;;5,4;;
2025/03/13 01:00:00;A;;3,7;48,1;5,7;0,00;0,0
2025/03/13 01:00:01;P;;;;5,7;;
2025/03/13 01:15:00;A;;3,7;48,1;6,0;0,00;0,0
2025/03/13 01:15:01;P;;;;6,0;;
2025/03/13 01:20:00;A;;;;5,6;;
2025/03/13 01:30:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/13 01:30:01;P;;;;5,8;;
2025/03/13 01:40:00;A;;;;5,4;;
2025/03/13 01:45:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/13 02:00:00;P;;3,7;48,0;5,7;0,00;0,0
2025/03/13 02:05:00;A;;;;6,0;;
2025/03/13 02:10:00;A;;;;5,4;;
2025/03/13 02:15:00;A;;3,7;48,0;5,6;0,00;0,0
2025/03/13 02:15:01;P;;;;5,6;;
2025/03/13 02:30:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/13 02:40:00;A;;;;6,0;;
2025/03/13 02:45:00;A;;3,7;48,0;5,4;0,00;0,0
2025/03/13 02:45:01;P;;;;5,4;;
2025/03/13 02:50:00;A;;;;5,8;;
2025/03/13 03:00:00;A;;3,9;48,0;6,2;0,00;0,0
2025/03/13 03:00:01;P;;;;6,2;;
2025/03/13 03:10:00;A;;;;5,9;;
2025/03/13 03:15:00;P;;3,8;48,0;5,8;0,00;0,0
2025/03/13 03:20:00;A;;;;6,0;;
2025/03/13 03:30:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/13 03:30:01;P;;;;5,5;;
2025/03/13 03:45:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/13 03:45:01;P;;;;5,9;;
2025/03/13 03:55:00;A;;;;5,5;;
2025/03/13 04:00:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/13 04:00:01;P;;;;5,7;;
2025/03/13 04:15:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/13 04:30:00;A;;3,7;48,0;5,8;0,00;0,0
2025/03/13 04:30:01;P;;;;5,8;;
2025/03/13 04:35:00;A;;;;6,2;;
2025/03/13 04:45:00;A;;3,7;48,0;5,4;0,00;0,0
2025/03/13 04:45:01;P;;;;5,4;;
2025/03/13 04:55:00;A;;;;5,8;;
2025/03/13 05:00:00;A;;3,7;48,0;5,4;0,00;0,0
2025/03/13 05:00:01;P;;;;5,4;;
2025/03/13 05:10:00;A;;;;5,7;;
2025/03/13 05:15:00;A;;3,7;48,0;6,1;0,00;0,0
2025/03/13 05:15:01;P;;;;6,1;;
2025/03/13 05:20:00;A;;;;5,5;;
2025/03/13 05:25:00;A;;;;6,2;;
2025/03/13 05:30:00;P;;3,5;48,0;6,1;0,00;0,0
2025/03/13 05:35:00;A;;;;5,6;;
2025/03/13 05:40:00;A;;;;5,9;;
2025/03/13 05:45:00;A;;3,7;48,0;6,1;0,00;0,0
2025/03/13 05:45:01;P;;;;6,1;;
2025/03/13 05:50:00;A;;;;5,4;;
2025/03/13 06:00:00;A;;2,5;48,0;5,6;0,00;0,0
2025/03/13 06:00:01;P;;2,5;;;;
2025/03/13 06:05:00;A;;3,4;;6,2;;
2025/03/13 06:10:00;A;;;;5,4;;
2025/03/13 06:15:00;A;;3,3;48,0;6,3;0,00;0,0
2025/03/13 06:15:01;P;;;;6,3;;
2025/03/13 06:20:00;A;;;;5,7;;
2025/03/13 06:30:00;A;;3,2;48,0;5,4;0,00;0,0
2025/03/13 06:30:01;P;;;;5,4;;
2025/03/13 06:35:00;A;;;;6,0;;
2025/03/13 06:40:00;A;;3,0;;5,8;;
2025/03/13 06:45:00;P;;2,9;48,0;5,7;0,00;0,0
2025/03/13 06:50:00;A;;2,7;;;;
2025/03/13 06:55:00;A;;3,0;;6,3;;
2025/03/13 07:00:00;A;;2,8;48,0;5,5;0,00;0,0
2025/03/13 07:00:01;P;;2,8;;5,5;;
2025/03/13 07:05:00;A;;3,1;;;;
2025/03/13 07:15:00;P;;3,1;48,0;5,5;0,00;0,0
2025/03/13 07:25:00;A;;;;6,2;;
2025/03/13 07:30:00;A;;3,2;48,0;5,6;0,00;0,0
2025/03/13 07:30:01;P;;;;5,6;;
2025/03/13 07:40:00;A;;;;6,2;;
2025/03/13 07:45:00;A;;2,9;48,0;6,1;0,00;0,0
2025/03/13 07:45:01;P;;2,9;;;;
2025/03/13 07:55:00;A;;3,1;;5,9;;
2025/03/13 08:00:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/13 08:05:00;A;;;;6,0;;
2025/03/13 08:15:00;A;;3,1;48,0;5,8;0,00;0,0
2025/03/13 08:15:01;P;;;;5,8;;
2025/03/13 08:25:00;A;;;51,5;;;
2025/03/13 08:30:00;P;;3,0;51,5;5,8;0,00;0,0
2025/03/13 08:35:00;A;;;;5,4;;
2025/03/13 08:45:00;A;;3,1;51,4;6,0;0,00;0,0
2025/03/13 08:45:01;P;;;;6,0;;
2025/03/13 08:50:00;A;;;;5,5;;
2025/03/13 08:55:00;A;;;;5,9;;
2025/03/13 09:00:00;P;;3,2;51,5;5,8;0,00;0,0
2025/03/13 09:10:00;A;;;;5,5;;
2025/03/13 09:15:00;A;;3,0;51,4;6,0;0,00;0,0
2025/03/13 09:15:01;P;;;;6,0;;
2025/03/13 09:20:00;A;;;;5,7;;
2025/03/13 09:25:00;A;;3,2;;5,9;;
2025/03/13 09:30:00;A;;3,1;51,5;6,2;0,00;0,0
2025/03/13 09:30:01;P;;;;6,2;;
2025/03/13 09:40:00;A;;;46,1;5,8;;
2025/03/13 09:45:00;A;;3,2;48,1;6,1;0,00;0,0
2025/03/13 09:45:01;P;;;48,1;6,1;;
2025/03/13 09:55:00;A;;;;5,6;;
2025/03/13 10:00:00;A;;3,3;48,1;6,0;0,00;0,0
2025/03/13 10:00:01;P;;;;6,0;;
2025/03/13 10:05:00;A;;;;5,8;;
2025/03/13 10:10:00;A;;3,9;;6,2;;
2025/03/13 10:15:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/13 10:15:01;P;;3,3;;5,4;;
2025/03/13 10:25:00;A;;;;5,8;;
2025/03/13 10:30:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/13 10:30:01;P;;;;5,4;;
2025/03/13 10:40:00;A;;;;5,9;;
2025/03/13 10:45:00;P;;3,4;48,1;6,0;0,00;0,0
2025/03/13 11:00:00;A;;3,4;48,1;5,6;0,00;0,0
2025/03/13 11:00:01;P;;;;5,6;;
2025/03/13 11:10:00;A;;;;6,0;;
2025/03/13 11:15:00;A;;3,4;48,0;5,5;0,00;0,0
2025/03/13 11:15:01;P;;;;5,5;;
2025/03/13 11:20:00;A;;;;5,9;;
2025/03/13 11:30:00;P;;3,4;48,1;6,0;0,00;0,0
2025/03/13 11:35:00;A;;;;5,5;;
2025/03/13 11:45:00;A;;3,4;48,1;6,1;0,00;0,0
2025/03/13 11:45:01;P;;;;6,1;;
2025/03/13 12:00:00;A;;3,4;48,0;5,8;0,00;0,0
2025/03/13 12:00:01;P;;;;5,8;;
2025/03/13 12:15:00;P;;3,3;48,1;5,7;0,00;0,0
2025/03/13 12:30:00;P;;3,3;48,0;5,5;0,00;0,0
2025/03/13 12:35:00;A;;;;5,8;;
2025/03/13 12:45:00;A;;3,1;48,0;6,1;0,00;0,0
2025/03/13 12:45:01;P;;;;6,1;;
2025/03/13 12:50:00;A;;;;5,5;;
2025/03/13 12:55:00;A;;4,0;;6,2;;
2025/03/13 13:00:00;A;;3,3;48,1;5,5;0,00;0,0
2025/03/13 13:00:01;P;;3,3;;5,5;;
2025/03/13 13:15:00;A;;3,4;48,1;6,2;0,00;0,0
2025/03/13 13:15:01;P;;;;6,2;;
2025/03/13 13:20:00;A;;;;5,7;;
2025/03/13 13:25:00;A;;;;6,0;;
2025/03/13 13:30:00;A;;3,2;48,1;5,5;0,00;0,0
2025/03/13 13:30:01;P;;;;5,5;;
2025/03/13 13:45:00;A;;3,2;48,1;5,9;0,00;0,0
2025/03/13 13:45:01;P;;;;5,9;;
2025/03/13 13:55:00;A;;;;6,1;;
2025/03/13 14:00:00;P;;3,4;48,0;6,1;0,00;0,0
2025/03/13 14:05:00;A;;;;5,5;;
2025/03/13 14:15:00;A;;3,1;48,1;5,7;0,00;0,0
2025/03/13 14:15:01;P;;3,1;;;;
2025/03/13 14:20:00;A;;3,3;;;;
2025/03/13 14:30:00;P;;3,5;48,1;5,7;0,00;0,0
2025/03/13 14:35:00;A;;;;5,4;;
2025/03/13 14:40:00;A;;;;5,9;;
2025/03/13 14:45:00;P;;3,3;48,1;5,7;0,00;0,0
2025/03/13 15:00:00;A;;3,3;48,1;6,1;0,00;0,0
2025/03/13 15:00:01;P;;;;6,1;;
2025/03/13 15:05:00;A;;;;5,8;;
2025/03/13 15:15:00;P;;3,5;48,1;5,8;0,00;0,0
2025/03/13 15:20:00;A;;;;5,5;;
2025/03/13 15:25:00;A;;;;5,8;;
2025/03/13 15:30:00;P;;3,4;48,0;5,7;0,00;0,0
2025/03/13 15:35:00;A;;;;5,9;;
2025/03/13 15:45:00;P;;3,4;48,1;6,1;0,00;0,0
2025/03/13 15:55:00;A;;;;5,8;;
2025/03/13 16:00:00;A;;3,4;48,0;6,2;0,00;0,0
2025/03/13 16:00:01;P;;;;6,2;;
2025/03/13 16:05:00;A;;;;5,7;;
2025/03/13 16:15:00;P;;3,5;48,1;5,6;0,00;0,0
2025/03/13 16:20:00;A;;;;6,1;;
2025/03/13 16:25:00;A;;;;5,7;;
2025/03/13 16:30:00;P;;3,4;48,0;5,5;0,00;0,0
2025/03/13 16:45:00;P;;3,5;48,1;5,4;0,00;0,0
2025/03/13 16:50:00;A;;;;5,8;;
2025/03/13 16:55:00;A;;;;6,2;;
2025/03/13 17:00:00;A;;3,4;48,1;5,8;0,00;0,0
2025/03/13 17:00:01;P;;;;5,8;;
2025/03/13 17:15:00;A;;3,5;48,0;6,1;0,00;0,0
2025/03/13 17:15:01;P;;;;6,1;;
2025/03/13 17:30:00;A;;3,4;48,1;5,6;0,00;0,0
2025/03/13 17:30:01;P;;;;5,6;;
2025/03/13 17:35:00;A;;;;6,1;;
2025/03/13 17:40:00;A;;;;5,6;;
2025/03/13 17:45:00;A;;3,3;48,0;6,2;0,00;0,0
2025/03/13 17:45:01;P;;;;6,2;;
2025/03/13 17:50:00;A;;;;5,4;;
2025/03/13 17:55:00;A;;;;5,9;;
2025/03/13 18:00:00;A;;3,3;48,1;5,6;0,00;0,0
2025/03/13 18:00:01;P;;;;5,6;;
2025/03/13 18:10:00;A;;;;6,0;;
2025/03/13 18:15:00;P;;3,3;48,1;5,8;0,00;0,0
2025/03/13 18:20:00;A;;;;5,5;;
2025/03/13 18:25:00;A;;;;6,0;;
2025/03/13 18:30:00;A;;3,3;48,1;5,4;0,00;0,0
2025/03/13 18:30:01;P;;;;5,4;;
2025/03/13 18:35:00;A;;;;5,6;;
2025/03/13 18:40:00;A;;3,0;;;;
2025/03/13 18:45:00;A;;3,2;48,1;5,8;0,00;0,0
2025/03/13 18:45:01;P;;3,2;;5,8;;
2025/03/13 18:55:00;A;;;;5,6;;
2025/03/13 19:00:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/13 19:05:00;A;;;;6,0;;
2025/03/13 19:10:00;A;;;;5,4;;
2025/03/13 19:15:00;A;;3,0;48,1;5,9;0,00;0,0
2025/03/13 19:15:01;P;;;;5,9;;
2025/03/13 19:25:00;A;;;;5,5;;
2025/03/13 19:30:00;P;;3,2;48,0;5,7;0,00;0,0
2025/03/13 19:35:00;A;;;;6,0;;
2025/03/13 19:40:00;A;;;;5,4;;
2025/03/13 19:45:00;P;;3,2;48,0;5,4;0,00;0,0
2025/03/13 19:50:00;A;;;;5,7;;
2025/03/13 20:00:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/13 20:00:01;P;;;;5,5;;
2025/03/13 20:05:00;A;;;;5,9;;
2025/03/13 20:15:00;A;;3,2;48,0;5,6;0,00;0,0
2025/03/13 20:15:01;P;;;;5,6;;
2025/03/13 20:25:00;A;;2,9;;;;
2025/03/13 20:30:00;A;;3,2;48,0;6,1;0,00;0,0
2025/03/13 20:30:01;P;;3,2;;6,1;;
2025/03/13 20:35:00;A;;;;5,9;;
2025/03/13 20:45:00;A;;3,3;48,0;5,4;0,00;0,0
2025/03/13 20:45:01;P;;;;5,4;;
2025/03/13 20:50:00;A;;;;5,7;;
2025/03/13 20:55:00;A;;;;5,9;;
2025/03/13 21:00:00;P;;3,4;48,0;6,0;0,00;0,0
2025/03/13 21:05:00;A;;;;5,4;;
2025/03/13 21:15:00;A;;3,2;48,0;5,5;0,00;0,0
2025/03/13 21:15:01;P;;3,2;;;;
2025/03/13 21:20:00;A;;;;6,1;;
2025/03/13 21:25:00;A;;;;5,4;;
2025/03/13 21:30:00;P;;3,2;48,0;5,5;0,00;0,0
2025/03/13 21:35:00;A;;;;5,9;;
2025/03/13 21:40:00;A;;3,6;;6,2;;
2025/03/13 21:45:00;A;;3,2;48,0;5,7;0,00;0,0
2025/03/13 21:45:01;P;;3,2;;5,7;;
2025/03/13 21:50:00;A;;3,5;;;;
2025/03/13 21:55:00;A;;;;6,0;;
2025/03/13 22:00:00;A;;3,4;48,0;5,6;0,00;0,0
2025/03/13 22:00:01;P;;;;5,6;;
2025/03/13 22:05:00;A;;;;6,1;;
2025/03/13 22:10:00;A;;;;5,6;;
2025/03/13 22:15:00;A;;3,3;51,1;5,7;0,00;0,0
2025/03/13 22:15:01;P;;;51,1;;;
2025/03/13 22:20:00;A;;;;6,0;;
2025/03/13 22:30:00;P;;3,4;51,1;6,2;0,00;0,0
2025/03/13 22:40:00;A;;;;5,9;;
2025/03/13 22:45:00;A;;3,5;51,1;5,5;0,00;0,0
2025/03/13 22:45:01;P;;;;5,5;;
2025/03/13 22:50:00;A;;;;5,9;;
2025/03/13 23:00:00;A;;3,1;51,0;6,0;0,00;0,0
2025/03/13 23:00:01;P;;3,1;;;;
2025/03/13 23:10:00;A;;;;5,5;;
2025/03/13 23:15:00;A;;3,2;51,1;6,2;0,00;0,0
2025/03/13 23:15:01;P;;;;6,2;;
2025/03/13 23:25:00;A;;;;5,8;;
2025/03/13 23:30:00;A;;3,5;47,9;5,9;0,00;0,0
2025/03/13 23:30:01;P;;3,5;47,9;;;
2025/03/13 23:35:00;A;;;;5,4;;
2025/03/13 23:45:00;A;;3,5;48,0;5,6;0,00;0,0
2025/03/13 23:45:01;P;;;;5,6;;
2025/03/13 23:55:00;A;;;;5,9;;
2025/03/14 00:00:00;A;;3,8;48,0;6,0;0,00;0,0
2025/03/14 00:00:01;P;;3,8;;;;
2025/03/14 00:05:00;A;;3,5;;5,6;;
2025/03/14 00:10:00;A;;;;6,0;;
2025/03/14 00:15:00;A;;3,6;48,0;5,7;0,00;0,0
2025/03/14 00:15:01;P;;;;5,7;;
2025/03/14 00:20:00;A;;;;5,9;;
2025/03/14 00:25:00;A;;;;5,5;;
2025/03/14 00:30:00;P;;3,6;48,1;5,5;0,00;0,0
2025/03/14 00:35:00;A;;;;5,8;;
2025/03/14 00:40:00;A;;;;6,2;;
2025/03/14 00:45:00;A;;3,6;48,0;5,4;0,00;0,0
2025/03/14 00:45:01;P;;;;5,4;;
2025/03/14 00:55:00;A;;;;5,7;;
2025/03/14 01:00:00;A;;3,7;48,0;6,1;0,00;0,0
2025/03/14 01:00:01;P;;;;6,1;;
2025/03/14 01:05:00;A;;;;5,8;;
2025/03/14 01:10:00;A;;;;6,1;;
2025/03/14 01:15:00;A;;3,1;48,0;6,0;0,00;0,0
2025/03/14 01:15:01;P;;3,1;;;;
2025/03/14 01:20:00;A;;3,7;;5,4;;
2025/03/14 01:30:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/14 01:30:01;P;;;;5,7;;
2025/03/14 01:35:00;A;;;;6,2;;
2025/03/14 01:45:00;A;;3,7;48,1;5,4;0,00;0,0
2025/03/14 01:45:01;P;;;;5,4;;
2025/03/14 02:00:00;A;;3,7;48,0;5,9;0,00;0,0
2025/03/14 02:00:01;P;;;;5,9;;
2025/03/14 02:10:00;A;;;;5,4;;
2025/03/14 02:15:00;A;;3,7;48,0;5,7;0,00;0,0
2025/03/14 02:15:01;P;;;;5,7;;
2025/03/14 02:25:00;A;;;;6,1;;
2025/03/14 02:30:00;A;;3,7;48,0;5,5;0,00;0,0
2025/03/14 02:30:01;P;;;;5,5;;
2025/03/14 02:35:00;A;;;;5,9;;
2025/03/14 02:40:00;A;;;;5,4;;
2025/03/14 02:45:00;P;;3,7;48,0;5,5;0,00;0,0
2025/03/14 02:50:00;A;;;;5,8;;
2025/03/14 02:55:00;A;;;;6,0;;
2025/03/14 03:00:00;P;;3,7;48,0;6,1;0,00;0,0
2025/03/14 03:05:00;A;;;;5,5;;
2025/03/14 03:10:00;A;;;;5,7;;
2025/03/14 03:15:00;P;;3,9;48,1;5,8;0,00;0,0
2025/03/14 03:20:00;A;;;;6,1;;
2025/03/14 03:25:00;A;;;;5,5;;
2025/03/14 03:30:00;P;;3,7;48,0;5,4;0,00;0,0
2025/03/14 03:45:00;A;;3,5;48,0;5,7;0,00;0,0
2025/03/14 03:45:01;P;;3,5;;5,7;;
2025/03/14 03:50:00;A;;3,7;;;;
2025/03/14 04:00:00;A;;3,9;48,1;6,2;0,00;0,0
2025/03/14 04:00:01;P;;;;6,2;;
2025/03/14 04:05:00;A;;;;5,5;;
2025/03/14 04:15:00;P;;3,7;48,0;5,6;0,00;0,0
2025/03/14 04:25:00;A;;;;6,1;;
